#b,#Height va int,#Diffusion coef,#Perm va,#Perm vr,#MFPT P1 (days),#MFPT P2 (days),#MFPT P3 (days),#MFPT P4 (days),#MFPT P5 (days),#MFPT P6 (days),#MFPT P7 (days)
0.5997913893037373,0.2499437806857311,1.100110371476633e-10,3.252464962978137e-07,2.143594517143277e-09,3.9558872922607433,4.030819441689504,3.794302298061932,3.331966505552387,3.6666564468867384,2.679265492814643,2.5774704129234953
0.5995243269891973,0.24937879552252634,1.0979738729603125e-10,3.1888447849365943e-07,2.1082829444429806e-09,3.9802392552542765,4.056330227976321,3.8176468389479656,3.353775774052679,3.690583265055729,2.6981299800038623,2.5982969361512387
0.5992572646746572,0.2488138103593216,1.0958373744439921e-10,3.125224606895051e-07,2.0729713717426837e-09,4.004767499155514,4.082053068405063,3.8411689264153175,3.3758590680631877,3.7147291049139533,2.7170623707792325,2.6194223171867614
0.5989902023601171,0.24824882519611685,1.0937008759276715e-10,3.061604428853508e-07,2.0376597990423868e-09,4.0300801485284055,4.1085766112311815,3.8653766214798764,3.39861620808431,3.739631933396287,2.7367262309233564,2.641087984459231
0.5987231400455771,0.24768384003291208,1.0915643774113511e-10,2.997984250811965e-07,2.00234822634209e-09,4.055871347538777,4.1355609998295515,3.8900845485161315,3.421795730369386,3.7649876319833937,2.756743230940861,2.6632456676649614
0.598456077731037,0.24711885486970733,1.0894278788950306e-10,2.934364072770422e-07,1.9670366536417934e-09,4.082152453642466,4.163094884847338,3.9152898629015644,3.4454978617519063,3.790862930961391,2.7772297347940245,2.6858636744109514
0.598189015416497,0.2465538697065026,1.0872913803787102e-10,2.870743894728879e-07,1.931725080941497e-09,4.108978555546492,4.191173669389598,3.9410118273464416,3.46967114100392,3.817267836817136,2.7982252355036863,2.70905176817451
0.597921953101957,0.24598888454329784,1.0851548818623896e-10,2.8071237166873357e-07,1.8964135082412e-09,4.136537118307086,4.219987301556299,3.967442515841742,3.4945546261426723,3.8443857249142135,2.819792526395123,2.7326750557990107
0.5976548907874168,0.2454238993800931,1.0830183833460692e-10,2.743503538645793e-07,1.8611019355409035e-09,4.164664353172663,4.249411414434531,3.99447660265152,3.520074231104346,3.872153190113553,2.8420743816815004,2.757285257267435
0.5973878284728769,0.24485891421688835,1.0808818848297487e-10,2.67988336060425e-07,1.8257903628406066e-09,4.193612231698266,4.27963016940076,4.022210198744702,3.5462719621298007,3.900650232988698,2.8648961952960192,2.782370877078339
0.5971207661583368,0.2442939290536836,1.0787453863134283e-10,2.616263182562707e-07,1.7904787901403097e-09,4.223027707373528,4.3103882676877685,4.050518329581021,3.5729907522806936,3.9296699898348613,2.888214334853616,2.8081166932506894
0.5968537038437967,0.24372894389047883,1.0766088877971077e-10,2.5526430045211633e-07,1.7551672174400132e-09,4.2533760478870555,4.3420790224360655,4.07969757406648,3.6006085307521674,3.9596425812813876,2.912435390916515,2.8346367780779262
0.5965866415292567,0.2431639587272741,1.0744723892807873e-10,2.489022826479621e-07,1.7198556447397163e-09,4.2845217769824675,4.37456010557489,4.1096504584375015,3.6289984957981103,3.9904034939030897,2.9372721209610324,2.8620449784299695
0.5963195792147166,0.24259897356406934,1.0723358907644669e-10,2.4254026484380777e-07,1.6845440720394196e-09,4.316523447934263,4.407936854867422,4.140461496594343,3.658192951416013,4.022010062536749,2.9629814869756514,2.8902212617912824
0.5960525169001765,0.2420339884008646,1.0701993922481463e-10,2.3617824703965346e-07,1.6492324993391229e-09,4.349368131855021,4.442161340886637,4.172059225035792,3.6881484016395896,4.0543958359736,2.9893981186443437,2.9189978083730335
0.5957854545856365,0.24146900323765985,1.0680628937318259e-10,2.2981622923549915e-07,1.6139209266388262e-09,4.383211850934454,4.477406116457595,4.204688229745201,3.7191879524354476,4.087875220914249,3.0168184084540304,2.949021715957647
0.5955183922710964,0.2409040180744551,1.0659263952155054e-10,2.2345421143134484e-07,1.5786093539385295e-09,4.418149380921802,4.513772321444905,4.238396785940606,3.7511951385067928,4.122392434021739,3.0451765053749646,2.979971832499356
0.5952513299565564,0.24033903291125036,1.0637898966991849e-10,2.1709219362719053e-07,1.5432977812382328e-09,4.454201308927001,4.551247180111537,4.273153140138415,3.784385636318054,4.158064518852917,3.074645078115821,3.0121597165754945
0.5949842676420163,0.23977404774804562,1.0616533981828644e-10,2.1073017582303622e-07,1.507986208537936e-09,4.491272559727262,4.589787091078179,4.308927426502191,3.8184906486942323,4.194741700081451,3.1050262515725713,3.0452098673363683
0.5947172053274762,0.23920906258484087,1.059516899666544e-10,2.0436815801888194e-07,1.4726746358376394e-09,4.5298295290542745,4.629808517308211,4.346178678130792,3.854080017705899,4.232938259968449,3.136814479599201,3.0798637926021244
0.5944501430129362,0.23864407742163612,1.0573804011502235e-10,1.9800614021472765e-07,1.4373630631373427e-09,4.56967245349196,4.671157905208413,4.3846943995606615,3.8909598805982166,4.272370499044296,3.1698325621187253,3.115622115463397
0.5941830806983961,0.23807909225843138,1.055243902633903e-10,1.9164412241057334e-07,1.4020514904370456e-09,4.611042051432123,4.7140362491174095,4.424787004527127,3.929282768753244,4.313336211932796,3.204317997810581,3.152891764821508
0.593916018383856,0.23751410709522663,1.0531074041175825e-10,1.8528210460641904e-07,1.3667399177367493e-09,4.653957570022421,4.758469202661163,4.466301104829536,3.9690494162024907,4.355804537133115,3.240118322418504,3.1916413252270504
0.593648956069316,0.2369491219320219,1.0509709056012621e-10,1.7892008680226475e-07,1.3314283450364526e-09,4.698733799379932,4.8047957049069465,4.509685235759417,4.0107659026850735,4.400219347300526,3.277869480817742,3.2323308413081993
0.5933818937547759,0.23638413676881714,1.0488344070849415e-10,1.7255806899811044e-07,1.2961167723361555e-09,4.745370672670908,4.853015989164482,4.554974359762229,4.054316426670544,4.4464846217052365,3.3172550625989916,3.2749331550449314
0.5931148314402359,0.2358191516056124,1.0466979085686211e-10,1.6619605119395616e-07,1.2608051996358592e-09,4.794103612618839,4.903328944374226,4.602254872213075,4.099940989306154,4.494885968656442,3.358864839371943,3.319665424855918
0.5928477691256958,0.23525416644240765,1.0445614100523006e-10,1.5983403338980188e-07,1.2745063730644382e-09,4.8198170722705305,4.927575725928269,4.629185961919157,4.1263308997845884,4.519623615078645,3.386100112359575,3.346912109864957
0.5925807068111557,0.23468918127920288,1.0424249115359802e-10,1.5347201558564754e-07,1.3098179457647345e-09,4.835698647106879,4.940607056436904,4.64748357150008,4.144721157301097,4.534356887162286,3.4078119749416946,3.367030158482236
0.5923136444966157,0.23412419611599813,1.0402884130196596e-10,1.4710999778149326e-07,1.3451295184650314e-09,4.853425210964479,4.955431236902438,4.667626880445166,4.164905464395621,4.550845255583674,3.431320369148301,3.3888972164482087
0.5920465821820756,0.2335592109527934,1.0381519145033392e-10,1.4074797997733887e-07,1.3804410911653283e-09,4.872798056878934,4.971850893472251,4.689522252764472,4.186805485097798,4.568977027106425,3.4566872443957677,3.4125718221424433
0.5917795198675355,0.23299422578958864,1.0360154159870188e-10,1.343859621731846e-07,1.415752663865625e-09,4.894359861445531,4.990372883899255,4.7136115726597065,4.211030208165539,4.5892990317711755,3.4844738305474583,3.4387472566262787
0.5915124575529955,0.2324292406263839,1.0338789174706983e-10,1.2802394436903022e-07,1.4510642365659217e-09,4.918277641928985,5.011178639345717,4.7401085940550844,4.237720665275978,4.611961422966456,3.5148713668984573,3.467357104465986
0.5912453952384554,0.23186425546317915,1.0317424189543778e-10,1.2633807343512406e-07,1.4863758092662184e-09,4.917809918244302,5.00811173992611,4.741909722792098,4.23931197379287,4.6102529764524665,3.5196972017762507,3.469917914589956
0.5909783329239154,0.2312992702999744,1.0296059204380573e-10,1.3270009123927823e-07,1.521687381966515e-09,4.874277810821365,4.962892913276044,4.699768726384126,4.196448993617172,4.56550695989407,3.478737974461454,3.4264425304158115
0.5907112706093753,0.23073428513676966,1.0274694219217369e-10,1.390621090434326e-07,1.556998954666812e-09,4.834200831150799,4.921128328862409,4.661185170003121,4.157156600542229,4.524284444737556,3.4415354203612063,3.386705175973703
0.5904442082948352,0.23016929997356492,1.0253329234054164e-10,1.4542412684758688e-07,1.5923105273671084e-09,4.797030015289784,4.882207185221996,4.62549227572277,4.120743206182034,4.485919162906171,3.4072532561109234,3.3500168968493167
0.5901771459802952,0.22960431481036017,1.0231964248890959e-10,1.5178614465174124e-07,1.6276221000674051e-09,4.762539351411237,4.845983542640246,4.5925409378491,4.087086614487788,4.4502587064199215,3.375515463880294,3.315850150021282
0.5899100836657551,0.22903932964715543,1.0210599263727754e-10,1.5814816245589553e-07,1.662933672767702e-09,4.730373534403881,4.812043506711604,4.56188057053709,4.055787983029561,4.41693905514795,3.346381263269664,3.284377080572196
0.589643021351215,0.22847434448395065,1.018923427856455e-10,1.6451018026004983e-07,1.6982452454679985e-09,4.7001520702743,4.780057427375985,4.533199892852256,4.026461330816096,4.385544663811988,3.3191797077443126,3.254756258468983
0.5893759590366751,0.2279093593207459,1.0167869293401344e-10,1.7087219806420414e-07,1.7335568181682952e-09,4.6718584514876715,4.74993614813684,4.5064473348986,3.999018612285949,4.3560518074148975,3.293835663656923,3.2270861873818846
