#a,#b,#Lens diameter,#Lens thickness,#Height va int,#Diffusion coef,#Perm va,#Perm vr,#MFPT P1 (days),#MFPT P2 (days),#MFPT P3 (days),#MFPT P4 (days),#MFPT P5 (days),#MFPT P6 (days),#MFPT P7 (days)
0.9451655572149495,0.6175081640471004,1.0449330326987498,0.6931214086242964,0.24994378068573112,1.123696829133329e-10,2.005851349200615e-07,1.90083295395451e-09,4.472047040992702,4.547706312772804,4.310794678866374,3.8005300775876356,4.153049195728739,3.1101454548592886,3.0102347186507545
0.942374859540531,0.6138616524191934,1.0418477613809203,0.6890283853684824,0.2492057961896071,1.1170611702186003e-10,1.99992886858046e-07,1.8896081477529596e-09,4.453022662835601,4.528402032296598,4.293013675353903,3.781834421388888,4.133254178913129,3.094856970224229,2.9915970063893935
0.9395841618661124,0.6102151407912864,1.0387624900630907,0.6849353621126685,0.24846781169348306,1.1104255113038717e-10,1.994006387960305e-07,1.878383341551409e-09,4.4340869314921045,4.509163720947498,4.275321513929243,3.7632207918639438,4.1135077981258235,3.079574484988494,2.973099476930461
0.9367934641916937,0.6065686291633794,1.0356772187452614,0.6808423388568545,0.24772982719735903,1.1037898523891429e-10,1.98808390734015e-07,1.8671585353498587e-09,4.4149882109394145,4.489783345919194,4.257453939315077,3.7445312299249855,4.093660256131617,3.0643644764321674,2.9545754790668037
0.9340027665172752,0.6029221175354724,1.0325919474274319,0.6767493156010406,0.24699184270123498,1.0971541934744143e-10,1.9821614267199948e-07,1.8559337291483083e-09,4.395821795794907,4.470291965982307,4.239472771779541,3.725589755467114,4.073627858713669,3.048833641518042,2.935648850020739
0.9312120688428566,0.5992756059075655,1.0295066761096026,0.6726562923452266,0.24625385820511098,1.0905185345596856e-10,1.9762389460998398e-07,1.8447089229467578e-09,4.376589980903373,4.45074216331285,4.221514459492194,3.7067814975341613,4.0535908777805,3.0334195547726437,2.916954088394939
0.9284213711684379,0.5956290942796585,1.026421404791773,0.6685632690894127,0.24551587370898692,1.083882875644957e-10,1.9703164654796848e-07,1.8334841167452074e-09,4.3575480174116175,4.431378834442475,4.203701325403839,3.688037264503083,4.033670185972049,3.0182768642456184,2.898304984832692
0.9256306734940194,0.5919825826517515,1.0233361334739435,0.6644702458335987,0.2447778892128629,1.0772472167302282e-10,1.9643939848595298e-07,1.822259310543657e-09,4.3382095740434385,4.4117032959939415,4.18559907908159,3.6690357821680504,4.013476320918534,3.0026522409273237,2.8793847997256816
0.9228399758196008,0.5883360710238446,1.0202508621561142,0.6603772225777848,0.24403990471673886,1.0706115578154996e-10,1.9584715042393748e-07,1.8110345043421067e-09,4.318975651869442,4.392146037691597,4.167620495652557,3.650117676601761,3.993381040230215,2.9872590118041447,2.860433139158775
0.9200492781451821,0.5846895593959376,1.0171655908382846,0.6562841993219708,0.24330192022061484,1.0639758989007709e-10,1.9525490236192198e-07,1.7998096981405562e-09,4.2996576559519015,4.372457730466751,4.149576624261953,3.631055405391335,3.9731063278578564,2.971663498542944,2.8413336875043136
0.9172585804707636,0.5810430477680306,1.014080319520455,0.6521911760661568,0.2425639357244908,1.0573402399860421e-10,1.9466265429990648e-07,1.7885848919390058e-09,4.280243460961113,4.35270068414781,4.131484858549492,3.6119437642096885,3.9527679492923617,2.956191088942125,2.822136056477008
0.9144678827963449,0.5773965361401237,1.0109950482026258,0.6480981528103429,0.24182595122836678,1.0507045810713134e-10,1.9407040623789096e-07,1.7773600857374555e-09,4.260923420042864,4.333009626375199,4.113391548589733,3.5928939845568646,3.93248948515396,2.940652069825717,2.803004649027564
0.9116771851219263,0.5737500245122167,1.0079097768847962,0.6440051295545289,0.24108796673224275,1.0440689221565848e-10,1.9347815817587546e-07,1.766135279535905e-09,4.241522466136491,4.313231366965908,4.0952919038869,3.5737842695550412,3.912094352044936,2.925158170347072,2.7837541742084757
0.9088864874475078,0.5701035128843097,1.004824505566967,0.639912106298715,0.2403499822361187,1.0374332632418562e-10,1.9288591011385996e-07,1.7549104733343546e-09,4.222099666399565,4.293411955360825,4.077149671227305,3.5546021795247307,3.8916281870175045,2.909478867187476,2.76434323029584
0.9060957897730891,0.5664570012564026,1.0017392342491374,0.635819083042901,0.23961199773999467,1.0307976043271274e-10,1.9229366205184446e-07,1.7436856671328042e-09,4.202551880460154,4.273481433003866,4.05891758382978,3.5353772304225646,3.8711240823295374,2.893852866373756,2.745037724987336
0.9033050920986705,0.5628104896284957,0.9986539629313078,0.6317260597870871,0.23887401324387064,1.0241619454123987e-10,1.9170141398982896e-07,1.732460860931254e-09,4.1830684925541926,4.253616527714961,4.040747375153737,3.5160942656848846,3.8505815599427278,2.8783046098910865,2.7255816480758197
0.900514394424252,0.5591639780005887,0.9955686916134784,0.6276330365312731,0.23813602874774661,1.0175262864976701e-10,1.9110916592781346e-07,1.7212360547297035e-09,4.16355862951434,4.233684050660142,4.022546397182178,3.4968744545846215,3.8299965775828295,2.8627390375564037,2.7060618843533923
0.8977236967498333,0.5555174663726817,0.992483420295649,0.6235400132754592,0.2373980442516226,1.0108906275829413e-10,1.9051691786579793e-07,1.710011248528153e-09,4.143916393144252,4.213625664375583,4.004220084706763,3.4773763809024447,3.809213060731276,2.846856819428804,2.6861176970645713
0.8949329990754147,0.5518709547447748,0.9893981489778195,0.6194469900196452,0.23666005975549856,1.0042549686682127e-10,1.8992466980378243e-07,1.6987864423266026e-09,4.124401450424541,4.193692277378731,3.986020211662801,3.4581500540999306,3.7886303189495516,2.8313038215786546,2.666803464959126
