S1,ST,S1_conf,ST_conf,names
4.8576357279996e-06,0.0015377470919197833,0.04265968450475594,0.06481904795384635,dummy
0.2770827541498103,0.2805807140592337,0.049450753409502085,0.07514221986581342,b
0.18076223568709673,0.18441235806435163,0.043723843716315346,0.0663999571554847,h_va
0.09973203404706944,0.1023814365886615,0.04568541806762122,0.06793011358248592,D
0.2474777185411442,0.25133246737898307,0.05110350488998345,0.07387051728595562,k_va
0.1723019496925653,0.1783861418529824,0.03828815297822347,0.06801379644703275,k_vr
