S1,ST,S1_conf,ST_conf,names
3.980549921582674e-06,0.00029417213524807195,0.04152311612972334,0.06566802065221532,dummy
0.0710261717924785,0.07307080209552719,0.044855882295570824,0.06584205454372433,a
0.7561305304797487,0.7612926879118096,0.03638398170478836,0.07365328330897411,b
0.002050737304576488,0.0028060899334405587,0.05123376602260825,0.06384565456248721,lens_diam
0.0015706908787441187,0.0020455441280449183,0.04561163789694736,0.07233093379772104,lens_thick
0.07087648248933269,0.07133210950530866,0.04956051414643833,0.06325629823878964,h_va
0.14962276941212896,0.15099588986353862,0.042346038245243946,0.07687718675820163,D
0.006861249124666877,0.007159664765163054,0.053536992527163395,0.07102516941169654,k_va
0.024322118856996828,0.025770024531406976,0.04390357750236527,0.0664958107145338,k_vr
