S1,ST,S1_conf,ST_conf,names
4.0694795534359564e-06,0.00028549794915788684,0.03983946287228564,0.07278576323562513,dummy
0.08006526131779541,0.08214551509187928,0.040408818218556415,0.07132264975355407,a
0.7384755975185162,0.7436312034007988,0.05315131474497982,0.06826713045286026,b
0.0017217003484114037,0.002475285611087008,0.04676959621355528,0.07517257218113459,lens_diam
0.0012851164908747382,0.0017439503080348695,0.04615090976124448,0.06992340831956448,lens_thick
0.06793113082506587,0.06836231908482326,0.047213756044926794,0.07806596334023966,h_va
0.16111601309487755,0.16245539971949619,0.04104929684735736,0.07438115358703803,D
0.004350652912060885,0.004644926550217865,0.04511689497190911,0.06587501373134114,k_va
0.027714925412087886,0.029321126530762798,0.039640855022788045,0.06304636474698715,k_vr
