S1,ST,S1_conf,ST_conf,names
2.4965108374330405e-06,0.0009527812477412301,0.042548358161712575,0.06694730063539475,dummy
0.02444597503521992,0.02545225021623898,0.046994977366617945,0.08173731235469933,a
0.6169889528929042,0.6199356766735344,0.043168134842396906,0.07633681269151689,b
5.709423085546798e-05,0.00108353641764658,0.04594786597792023,0.0711910362179818,lens_diam
0.004282689495813732,0.005462610481132502,0.043688018223656956,0.0632417059846152,lens_thick
0.3496052869612216,0.35114524148120074,0.05033295200995343,0.06813963854940634,h_va
