S1,ST,S1_conf,ST_conf,names
4.020928971577994e-06,0.00037322624296443063,0.04760720348847018,0.07065919506495419,dummy
0.013651680725657561,0.014216419292755744,0.043502187936036496,0.07302398022999317,a
0.8847870421491534,0.8874875886014838,0.047572152126205934,0.06857572761244692,b
0.0005071391213793842,0.0010887249492231854,0.0449283601300996,0.0671606464622292,lens_diam
0.005413179171846148,0.00598392833757877,0.043913019225974986,0.0640830078289915,lens_thick
0.09248989444274387,0.09317657261944667,0.04126814031283768,0.06570102043443056,h_va
