#a,#b,#Lens diameter,#Lens thickness,#Height va int,#MFPT P1 (days),#MFPT P2 (days),#MFPT P3 (days),#MFPT P4 (days),#MFPT P5 (days),#MFPT P6 (days),#MFPT P7 (days)
0.910036790492211,0.5997913893037373,1.0070441485906532,0.67433369836978,0.2499437806857311,4.388477428684149,4.467491458882888,4.225229231511044,3.724468157004202,4.0775369389843705,3.0406975645441983,2.9340891428664864
0.9097994017681754,0.5992572646746572,1.0061895491841248,0.6721734609810559,0.2485313177777192,4.391882227756303,4.471269652342121,4.227980090416513,3.7296034405640244,4.082470134126431,3.0455743209570554,2.943144517546947
0.9095620130441399,0.5987231400455771,1.0053349497775967,0.670013223592332,0.24711885486970733,4.395333092227324,4.475089397214403,4.2307661955306255,3.734833286095991,4.087481293931143,3.0504578746832736,2.9523254387628026
0.9093246243201042,0.598189015416497,1.0044803503710686,0.6678529862036079,0.24570639196169547,4.398739841481631,4.478870325124049,4.2335475288469695,3.7399453125722224,4.092412099095354,3.0553179829492962,2.9613554609423374
0.9090872355960686,0.5976548907874168,1.0036257509645403,0.6656927488148838,0.2442939290536836,4.402389597724318,4.482881424911668,4.2365210710612065,3.7452994451789756,4.097585899271725,3.0604112079667685,2.9707179558755223
0.908849846872033,0.5971207661583368,1.0027711515580122,0.6635325114261598,0.24288146614567174,4.406018403287704,4.486867267845126,4.239498888918667,3.750694942851053,4.102731508090596,3.065467196071335,2.9799479906885087
0.9086124581479974,0.5965866415292567,1.001916552151484,0.6613722740374358,0.24146900323765985,4.409623925220424,4.490845259530485,4.2424405370659475,3.7560398808414583,4.107872736797804,3.070566741208398,2.9892321035665863
0.9083750694239617,0.5960525169001765,1.0010619527449558,0.6592120366487118,0.240056540329648,4.413238786137703,4.494852190878321,4.245421744564749,3.7614134624469213,4.113089329761612,3.0756623515688304,2.9986203470941994
0.9081376806999262,0.5955183922710964,1.0002073533384277,0.6570517992599877,0.23864407742163612,4.4171019990613,4.499065530733479,4.2485728664123705,3.7670512828357627,4.118492511502205,3.0809431995820677,3.008230351010174
0.9079002919758905,0.5949842676420163,0.9993527539318994,0.6548915618712636,0.23723161451362426,4.4207701934346515,4.503120172538865,4.251642841446734,3.7724263973309875,4.123657060202666,3.0860449450468344,3.0174957402535485
0.907662903251855,0.5944501430129362,0.9984981545253713,0.6527313244825397,0.2358191516056124,4.424606651590984,4.507320980388807,4.2547854770943125,3.778017743699854,4.129060928940284,3.09135001433055,3.0270584632795856
0.9074255145278194,0.593916018383856,0.9976435551188431,0.6505710870938156,0.2344066886976005,4.428531412977062,4.511619227917736,4.258008527456112,3.783692405924259,4.134536870958791,3.09673225020577,3.0366308185629216
0.9071881258037837,0.5933818937547759,0.9967889557123149,0.6484108497050916,0.23299422578958864,4.432314221076718,4.515783566183153,4.261181044094273,3.78928540881096,4.1399082507927805,3.1020628418461254,3.0461432351122273
0.9069507370797482,0.5928477691256958,0.9959343563057866,0.6462506123163675,0.23158176288157678,4.4364991257186075,4.520331395067539,4.26462699234078,3.7951971980462007,4.145597812064063,3.107542703110035,3.055971017656265
0.9067133483557125,0.5923136444966157,0.9950797568992584,0.6440903749276435,0.23016929997356492,4.440685954232836,4.5248936138063245,4.268167127576913,3.8010732898824404,4.151306203328208,3.11313037239056,3.065792860040932
0.9064759596316769,0.5917795198675355,0.9942251574927303,0.6419301375389195,0.22875683706555305,4.444771259566192,4.529366687557892,4.271515489273147,3.8068767612015164,4.156913123483517,3.1186556340356066,3.0754165625220686
0.9062385709076413,0.5912453952384554,0.9933705580862021,0.6397699001501954,0.22734437415754116,4.448906268444938,4.533878431483516,4.2750184558250695,3.812839408533863,4.162650325805837,3.1243018961416182,3.0853532685422707
0.9060011821836057,0.5907112706093753,0.9925159586796739,0.6376096627614714,0.2259319112495293,4.453248314799269,4.5385955158056355,4.278661832248514,3.81894571112474,4.168539350614994,3.129979977043698,3.0954752154233556
0.90576379345957,0.5901771459802952,0.9916613592731457,0.6354494253727474,0.22451944834151744,4.457597467227608,4.543322232839291,4.2823381276218315,3.8250658743551313,4.174471946589637,3.135848770230067,3.105537013336024
0.9055264047355345,0.589643021351215,0.9908067598666175,0.6332891879840233,0.22310698543350557,4.461945311664206,4.548053003399171,4.285988873253924,3.831129982420523,4.180334982146067,3.141573609588182,3.1154034427571604
0.9052890160114988,0.589108896722135,0.9899521604600894,0.6311289505952993,0.2216945225254937,4.466336805772488,4.552817447981322,4.289677718133006,3.8373267771257598,4.18629720957459,3.1474471441806546,3.1256548685126764
0.9050516272874632,0.5885747720930549,0.9890975610535612,0.6289687132065752,0.22028205961748182,4.470789026386531,4.557660757680001,4.293467256656255,3.8435601385821663,4.192327312954813,3.153376846713946,3.1357572474881446
0.9048142385634277,0.5880406474639748,0.988242961647033,0.6268084758178513,0.21886959670946998,4.475277304776136,4.562527015162158,4.29722904472743,3.849790881419146,4.198344241115052,3.1592681866769246,3.1458316678633134
0.904576849839392,0.5875065228348946,0.9873883622405047,0.6246482384291272,0.2174571338014581,4.47996775973197,4.567602378079436,4.301246394275782,3.8562735085412343,4.204614582216042,3.1654759631041878,3.156321082760725
0.9043394611153565,0.5869723982058145,0.9865337628339765,0.6224880010404031,0.21604467089344623,4.484691017500576,4.572710887598846,4.305279241790702,3.8628005421433476,4.210879703815357,3.1715396944254617,3.1666434014832547
0.9041020723913208,0.5864382735767344,0.9856791634274484,0.6203277636516791,0.21463220798543436,4.4894528156667795,4.577858411384849,4.309322225375625,3.869324503062179,4.217229895617476,3.177877457172859,3.177152277718577
