S1,ST,S1_conf,ST_conf,names
8.125248026358361e-07,0.000585350288556552,0.0470383366684124,0.0724537435536054,dummy
0.7668110552680589,0.7769884328963795,0.05057187001968664,0.0735526254846542,b
0.03131676544634795,0.03256035380359745,0.052159754044647254,0.0735879589331171,h_va
0.018939440550704602,0.020131303767696118,0.03610127620232244,0.07272918932871189,D
0.033564968878851374,0.03472831344852734,0.05350281253980695,0.07365117163588675,k_va
0.13411643605640827,0.14312266532632056,0.04424944379853557,0.060203655146523274,k_vr
