2.197922310371517, 4.050406174903353
2.2428320917182663, 4.0541214635647025
2.31851417376161, 4.64492346672239
2.338069611068111, 4.8401094451990385
2.339000822368421, 4.51133306342075
2.3469161184210527, 4.819910896196843
2.3494590415872825, 4.464890245874958
2.3511065692724458, 5.035088031166679
2.354831414473684, 4.3526016090272694
2.377956495098039, 4.366664884481766
2.3818365421826626, 4.967300308222756
2.408376064241486, 4.453417223905547
2.496375532120743, 5.104890424198097
2.5890310565015477, 5.191684189217426
2.603536463294832, 5.357953563649807
2.5111842105263156, 5.097690941385434
2.2789473684210524, 4.25222024866785
2.2796052631578947, 4.103019538188277
2.3236842105263156, 4.637655417406749
2.376973684210526, 4.575488454706926
2.382236842105263, 4.6500888099467135
2.3901315789473685, 4.712255772646536
2.3960526315789474, 4.737122557726464
2.3993421052631576, 4.625222024866785
2.405921052631579, 4.737122557726464
2.4138157894736842, 4.761989342806394
2.2993421052631575, 4.314387211367673
2.3019736842105263, 4.127886323268206
2.4269736842105263, 4.587921847246891
2.4296052631578946, 4.662522202486677
2.4361842105263154, 4.5257548845470685
2.4473684210526314, 4.600355239786856
2.4414473684210525, 4.61278863232682
2.445394736842105, 4.699822380106571
2.444736842105263, 5.097690941385434
2.450657894736842, 4.948490230905861
2.4605263157894735, 5.072824156305505
2.463815789473684, 5.234458259325043
2.5861842105263158, 5.582593250444049
2.5980263157894736, 5.595026642984013
2.6118421052631575, 5.669626998223801
2.626315789473684, 5.682060390763764
2.6480263157894735, 5.744227353463588
2.6664473684210526, 5.868561278863231
2.218421052631579, 4.0781527531083475
