a,b,AL,volume,#MFPT P1 (days),#MFPT P2 (days),#MFPT P3 (days),#MFPT P4 (days),#MFPT P5 (days),#MFPT P6 (days),#MFPT P7 (days)
1.099593819591699,0.93049180672269,2.38403361344538,4.57730651048298,8.960532027228753,9.777035215679359,7.1248149334627895,8.199068024046516,5.396540656584706,9.42552453931562,7.926032481580587
1.1456601300448694,0.93095866013072,2.38496732026144,4.98300783233404,9.15433935940582,9.995877748160739,7.272489247105807,8.400265651097078,5.541203358123972,9.65499109428909,8.115785276232113
1.12262712077134,0.9322425070028,2.3875350140056,4.78604940157881,9.08208923803573,9.913024136719873,7.216316206235277,8.32418510027569,5.485355318275966,9.566814075507038,8.045530171166844
1.189052588921504,0.932125793650795,2.38730158730159,5.38498327815975,9.337536951466934,10.203162783016941,7.410922658784543,8.58905918385113,5.675714398810453,9.871504224884859,8.295287394478256
1.1653488795967426,0.93516034080299,2.39337068160598,5.18434403623709,9.295748061570182,10.15293809049957,7.376496107475677,8.543546123117412,5.640518619267467,9.815998338216778,8.2553572635425
1.0741907224251204,0.933526353874885,2.39010270774977,4.37674289109583,8.896600774668922,9.702902778453604,7.073193649372224,8.129417000265205,5.343501721745584,9.344711193260268,7.863717440274258
1.1435341048884784,0.9339932072829148,2.39103641456583,4.98065087853323,9.19243591967511,10.036648619573153,7.298879025751464,8.437373811146411,5.565154749623497,9.695019124285592,8.153929474116373
1.0967066845243998,0.93562719421102,2.39430438842204,4.5784643069349,9.025046136662516,9.846084498573486,7.169742949524143,8.261776580202335,5.437683299915072,9.49333479278356,7.990283458623653
1.1189695757393696,0.93819488795518,2.39943977591036,4.78525235548765,9.157510110081656,9.993664928773647,7.268758229039464,8.397639874473061,5.533564238270342,9.646061993641805,8.120864691181703
1.1618408393518638,0.94069588835534,2.40444177671068,5.18366444759722,9.368554636885982,10.23082634439998,7.427248858332035,8.61458697754381,5.686987901193083,9.89261835942898,8.328099573703007
1.1389235025553728,0.941696288515405,2.40644257703081,4.98133425932357,9.29243023197664,10.143623917161507,7.368537447665127,8.534887899784284,5.629276833554895,9.800255321258621,8.253815517917735
1.182486872430758,0.94269668867547,2.40844337735094,5.38610178616901,9.479797977829282,10.355576933633108,7.509916475698238,8.728175531739927,5.766500958613887,10.021631284574372,8.437648883640106
1.1372595163384454,0.9447308356676,2.4125116713352,4.98283405483406,9.332466705661313,10.186402230394048,7.396570266696373,8.573933807045995,5.655133790621443,9.842360595342136,8.2936702404085
1.1801754366202897,0.94613139589169,2.41531279178338,5.3845758424582,9.525153520961789,10.404015017761765,7.54151999960817,8.772412576759022,5.795434815478784,10.06922871583775,8.48291832774126
1.1578104175455106,0.9472985294117652,2.41764705882353,5.18390017825312,9.455530263183316,10.323744527212094,7.487883221339907,8.699545732971458,5.742844072131986,9.984083683649601,8.415036667156341
1.1335785809911736,0.9505665032679752,2.42418300653595,4.9811669637552,9.406964407581462,10.265809301341319,7.448516293049022,8.646452638307975,5.702856148824964,9.920333329230763,8.367843223776882
1.1974749535078812,0.95220049019608,2.42745098039216,5.58404278074866,9.688075210194722,10.583847608436733,7.6598597888514455,8.936226778900908,5.907636248243709,10.252156850662034,8.64428432640861
1.175102379011289,0.95453475723623,2.43211951447246,5.38582870724047,9.63769430807648,10.524166881900486,7.620092589253399,8.88242511947981,5.868034543901427,10.187561584057164,8.59527107577949
1.152769894862959,0.955468464052285,2.43398692810457,5.18316339869281,9.562148060722619,10.43741128465118,7.562311287993707,8.80357564907331,5.811709003904993,10.095888599680913,8.521362613172794
1.1495818102543662,0.96083727824463,2.44472455648926,5.18350632374162,9.632367881888365,10.512157736858345,7.611403500403118,8.871997102847708,5.857064874844993,10.169376376836643,8.591109126237304
1.1694479930182944,0.96363839869281,2.45032679738562,5.38497401825744,9.758287911270573,10.652517815242666,7.704400209559974,9.000223439145234,5.945935357907324,10.313894953778165,8.715381579733794
1.1903923628723552,0.9634049719887948,2.44985994397759,5.58309294626942,9.839161405934886,10.74480859404687,7.765433189035435,9.083973999262696,6.005151349081057,10.41068054223518,8.794920070689317
1.208603845486353,0.9676066526610648,2.45826330532213,5.78510975299211,9.978228819164421,10.899121174820065,7.866943447635647,9.22422840527592,6.101506130828912,10.568308807873604,8.932224608192008
1.1858861679551749,0.97064119981326,2.46433239962652,5.58250810627281,9.936486053642831,10.848217237012078,7.833689310168935,9.179116504823115,6.068547569167375,10.51248832498896,8.891763967031908
1.2257098952927246,0.97250861344538,2.46806722689076,5.9847354214413,10.124371263391975,11.060786665951484,7.973126972129646,9.371341008122732,6.202081609631206,10.733044263848612,9.07703365315068
1.1627009672136257,0.97507630718954,2.47320261437908,5.386229352347,9.909828773407986,10.813440870304456,7.81059657957421,9.148252455930434,6.04480016349597,10.472327337757187,8.866026420101774
1.2024406358731985,0.977332765328355,2.47771553065671,5.78378700166936,10.110114844479872,11.039152675386685,7.959262185478941,9.353381324284065,6.187472594126094,10.706297594907044,9.063607424293355
1.1804936275468485,0.9793363445378148,2.48172268907563,5.58138171632289,10.051763752654733,10.970506661432669,7.9142896376239085,9.291835683526584,6.143741729865937,10.63290963959028,9.006437817632028
1.1998461966400156,0.98161225490196,2.48627450980392,5.78407843137255,10.168352484151113,11.100889736876956,8.000211601580782,9.41045233857119,6.2256747584156615,10.767168935723763,9.121567075444188
1.2183162625289157,0.984594929453265,2.49223985890653,5.9862693414066,10.291767376011546,11.23841873268998,8.090533945111178,9.535484999361922,6.311775778967631,10.908261962549409,9.243755102606013
1.1788879668977277,0.982312535014005,2.48767507002801,5.58316679399032,10.09256096504081,11.013736943545345,7.943053478266299,9.331629216388016,6.170496933658165,10.67546626411199,9.046765201310885
1.195852311887888,0.98814820261438,2.49934640522876,5.78388829471183,10.257068265029053,11.194733117815337,8.062585138106389,9.497256777869914,6.284016599695553,10.859632040469645,9.209679116054298
1.215115618048617,0.989782189542485,2.50261437908497,5.986229352347,10.362889594745791,11.313700795952807,8.14045820858759,9.605115665875685,6.358167651870712,10.982433343858094,9.314278305037236
1.192136075195723,0.99445072362278,2.51195144724556,5.78467543785191,10.342149673368908,11.28467696254129,8.122405430913188,9.580395950893784,6.339970812515497,10.948203804251227,9.29384252665099
1.2313216683146384,0.9946841503267948,2.51241830065359,6.18173737373737,10.508657895500503,11.474603543702159,8.246124635381625,9.751690349951204,6.458359037597333,11.146159687968293,9.45857707419588
1.248024306542772,0.999352684407095,2.52175536881419,6.38473881673882,10.652708793107038,11.633868366951011,8.350435930674404,9.896574400113307,6.557129997262941,11.308345846546853,9.60129579657922
1.2089883711996927,0.99958611111111,2.52222222222222,5.98467368875925,10.49631661832885,11.45456076707747,8.234453677296237,9.735807276894814,6.446393477024402,11.12127860335068,9.446659713518613
1.2279968460120936,1.00005296451914,2.52315592903828,6.18158119005178,10.58282620771518,11.552932864769211,8.298211981344085,9.82437578186621,6.507180701334382,11.22341217619548,9.532127233380026
1.2070671971787488,1.00285408496732,2.52875816993464,5.98518360071301,10.541186968029521,11.501863691752678,8.26604049548035,9.779585525959163,6.476109462657153,11.167803748584856,9.490880367496343
1.2570295282028343,1.0179524037567416,2.558954807513483,6.602278656583337,10.99878077650253,12.00631318443351,8.597345130599495,10.239875300803659,6.7900534118201445,11.681081870513127,9.944220677326305
1.3108079701183188,1.040327798958527,2.603705597917054,7.352152614951071,11.597153089660674,12.662537964213781,9.027249902203852,10.838816833341507,7.195981665127627,12.345618384524471,10.537317247117342
1.332106384756482,1.058547763622838,2.640145527245676,7.732877602016668,11.99984510883778,13.09822070032946,9.315307045276278,11.239930554007495,7.468613229205758,12.783878285106557,10.93636161227156
1.26094792181167,1.0633424911660776,2.649734982332155,6.9466530167431735,11.7737248805803,12.830216365597389,9.15080011410256,11.006129244710092,7.314948439094523,12.502251080205816,10.709073544469119
1.353671772517431,1.0665389761949042,2.6561279523898085,8.051033981704698,12.228815023089432,13.349518480085491,9.479309671931661,11.468931949326972,7.623244759556358,13.038338643578395,11.163394923657346
1.3353512595451855,1.0854720029041072,2.6939940058082144,7.972361783940001,12.483311961717659,13.610657182897882,9.661110249653639,11.718772687245183,7.797574233644839,13.295015614620437,11.41294407199749
1.3096822383621367,1.0865896550120884,2.6962293100241768,7.671684114351134,12.388313904262539,13.499266834418396,9.59278110756237,11.62135035646618,7.734260471830903,13.17892029012738,11.317399548693317
1.3408411543874503,1.100421717500465,2.72389343500093,8.151747520447366,12.768907722068729,13.913822652130003,9.866074612855774,12.002155098732846,7.993276398114314,13.598159175186025,11.694350998333933
1.2950060429694012,1.1139748140226893,2.7509996280453786,7.690068946790985,12.788537519192223,13.912749692550086,9.881378647110695,12.014975417889131,8.012040692367359,13.587831399739425,11.709066296292567
1.2418455140914682,1.114486251627301,2.752022503254602,7.064086390806116,12.530056435112511,13.61666541534371,9.695551697355647,11.74985685064426,7.838604251684528,13.281329340639019,11.45040768616833
1.3723498333712625,1.118322033661893,2.759694067323786,8.687018262276677,13.225606257239429,14.40847085782258,10.193375484903827,12.458145396830732,8.303475423757622,14.097144177107356,12.146197473849037
1.27519347743151,1.122264365197446,2.767578730394892,7.508919234283325,12.830827081602719,13.947250180806304,9.912789496386363,12.053431049373971,8.044391596607431,13.618028939140752,11.748566091029177
1.2502388095349413,1.127388427561837,2.7778268551236747,7.246210128096459,12.78707449674765,13.889168184525454,9.881912533134741,12.005442263182454,8.017443410624445,13.554691815595929,11.703043280184414
1.2894588893881167,1.134943755811791,2.792937511623582,7.769215019319047,13.116590244100056,14.25282289228078,10.119202672544676,12.33854834272962,8.242090635362011,13.925572891665988,12.030146407483201
1.2898092488714543,1.1752194671750045,2.873488934350009,8.054172583468183,13.798705324856835,14.961558391721347,10.616878882449315,13.013190430984096,8.724066585253913,14.632104906467319,12.697365046314918
1.323188227247198,1.179694546215362,2.882439092430724,8.516350186585647,14.057006099206587,15.248207164010271,10.801645211106681,13.27451869269837,8.897730080007738,14.924685713845417,12.954129193699448
1.3457710875433064,1.2263632276362284,2.975776455272457,9.168230903867112,14.985110050222184,16.21891015136036,11.48017296413879,14.197186961375925,9.554341174022234,15.897365387682965,13.863512127453214
1.3546188702297082,1.26280315696485,3.0486563139297003,9.571057758990786,15.662920634685333,16.91885428041322,11.980584764038769,14.870040938870225,10.041756652898552,16.59754939237676,14.525399292217806
1.2477184492864548,1.2698354240282683,3.0627208480565367,8.14539223348708,15.088587968995217,16.257676053403618,11.581933665191698,14.279268633912901,9.677231204686585,15.916495476527551,13.948888942008777
1.3011090687560347,1.301160977310768,3.125371954621536,9.091364221789242,15.959549336078071,17.180968549179983,12.220322440261135,15.153396782368183,10.29212108630606,16.84920689969613,14.805298619343798
1.3085204267015709,1.324814966524084,3.172679933048168,9.366427793005515,16.397776150800816,17.6295456230152,12.549295741115529,15.58896846059993,10.614682850136427,17.298800511338307,15.233045453182156
1.2590552311466117,1.3305686395759715,3.184187279151943,8.699831577556886,16.12887999133958,17.31889341582122,12.364767972034295,15.31113297502559,10.447459998752501,16.97911596128972,14.96368445810017
1.28325614812441,1.4354133485214804,3.393876697042961,9.765952247283778,17.94232932066706,19.15127490313102,13.75043914072646,17.1129310856525,11.816128117548269,18.816824238554442,16.73271455995953
1.498930143042701,1.4597066347405616,3.4424632694811232,13.602443776625607,20.047598823733583,21.450420657933865,15.24017020237309,19.242486158797032,13.213120821514984,21.149271320142113,18.812775033452386
1.3524553254994258,1.4699353868328064,3.462920773665613,11.127096198936629,19.064598610739775,20.32959335860184,14.58123723746076,18.242112354530214,12.617723757961414,20.007242709648317,17.834611297167445
1.3697667276692695,1.1802043233082706,2.8834586466165413,9.14018691588785,14.309894049842974,15.537375431127204,10.979617810678308,13.531984506427277,9.062208838817007,15.222139413588579,13.208041476315596
1.374612365358907,1.1416704887218043,2.806390977443609,8.900934579439252,13.651477994314464,14.855217196965814,10.500708217717014,12.880334902866224,8.598763117735551,14.542904854277747,12.564381724778997
1.3494855670803425,1.1238133458646615,2.770676691729323,8.437383177570094,13.21806406057855,14.389244712259309,10.18912759510714,12.44796726822962,8.302330199129063,14.07365943873832,12.136307110347333
1.13,0.893475,2.31,4.643550017746097,8.52298521797578,9.307898794128407,6.823590932004713,7.775301866847318,5.124844833650261,8.96697924366958,7.486197992699016
1.16,0.933475,2.39,5.12612266157734,9.248734256594876,10.10098260200492,7.3421785429383934,8.496137756907741,5.607858775023949,9.763018059276638,8.208822547536158
1.175,0.968475,2.46,5.465485194302117,9.857245991332329,10.760295198082918,7.775440078424453,9.098844364352459,6.0130941707850445,10.422413178047348,8.813401651212658
1.16,0.973475,2.47,5.351580105559763,9.873449376742915,10.773677630746096,7.784342835463102,9.111843338933557,6.019970405450923,10.432093128027761,8.829992743714879
1.16,0.973475,2.47,5.351580105559763,9.873449376742915,10.773677630746096,7.784342835463102,9.111843338933557,6.019970405450927,10.432093128027761,8.829992743714879
1.16,0.973475,2.47,5.351580105559763,9.873449376742915,10.773677630746096,7.784342835463102,9.111843338933557,6.019970405450927,10.432093128027761,8.829992743714879
1.185,1.018475,2.56,5.855324421376425,10.694910655099706,11.658540990820562,8.372652387903258,9.926843323876986,6.575870072061753,11.318465296146405,9.642405781939296
