2.558954807513483, 6.602278656583337
2.603705597917054, 7.352152614951071
2.640145527245676, 7.732877602016668
2.649734982332155, 6.9466530167431735
2.6561279523898085, 8.051033981704698
2.6939940058082144, 7.972361783940001
2.6962293100241768, 7.671684114351134
2.72389343500093, 8.151747520447366
2.7509996280453786, 7.690068946790985
2.7520225032546026, 7.064086390806116
2.759694067323786, 8.687018262276677
2.7675787303948916, 7.508919234283325
2.7778268551236747, 7.246210128096459
2.792937511623582, 7.769215019319047
2.873488934350009, 8.054172583468183
2.8824390924307233, 8.516350186585647
2.975776455272457, 9.168230903867112
3.0486563139297003, 9.571057758990786
3.0627208480565367, 8.14539223348708
3.125371954621536, 9.091364221789242
3.172679933048168, 9.366427793005515
3.184187279151943, 8.699831577556886
3.393876697042961, 9.765952247283778
3.4424632694811232, 13.602443776625607
3.462920773665613, 11.127096198936627
2.8834586466165413, 9.14018691588785
2.806390977443609, 8.900934579439252
2.770676691729323, 8.437383177570094
