a,b,AL,volume,#MFPT P1 (days),#MFPT P2 (days),#MFPT P3 (days),#MFPT P4 (days),#MFPT P5 (days),#MFPT P6 (days),#MFPT P7 (days)
1.0785552322613037,0.9565671052631576,2.4361842105263154,4.5257548845470685,15.412138896829584,16.673775305704442,12.355202677220745,14.165757347231006,9.53212118537434,16.096600025261456,13.683539161813519
1.0839881495582664,0.9621592105263156,2.4473684210526314,4.600355239786856,15.586403608251318,16.86128630931628,12.482488841432176,14.339829609041464,9.653509847937451,16.2855947506937,13.855449051447087
1.0870839452313774,0.9591986842105262,2.4414473684210525,4.61278863232682,15.539942705161723,16.813271212490886,12.450200691863012,14.295446635683495,9.623643744310138,16.23924402124657,13.80928215331828
1.095874991906132,0.9611723684210524,2.445394736842105,4.699822380106571,15.654035479523221,16.93833170323851,12.53526727576473,14.411601965805113,9.705611058002246,16.367523258050067,13.921189181386163
1.1402666738131535,0.9608434210526317,2.444736842105263,5.097690941385434,15.974790374696727,17.298601102788076,12.780646643261498,14.745101339020252,9.944115801455528,16.7446484349505,14.233713776047681
1.1221664276483685,0.963803947368421,2.450657894736842,4.948490230905861,15.915581871451323,17.2276945460864,12.73230092564503,14.680059295838765,9.896074573093731,16.666702391473425,14.177358511790759
1.1329095073240476,0.9687381578947364,2.460526315789473,5.072824156305505,16.11536949597472,17.444793971729535,12.879314661648236,14.881147851830871,10.03642447998006,16.887192461279568,14.374008747805027
1.1493796384706487,0.970382894736842,2.463815789473684,5.234458259325043,16.276051191112437,17.623015270308915,12.9998019285149,15.045537342619124,10.152008701331438,17.07120737726896,14.531334301214326
1.1503416788617746,1.031567105263158,2.586184210526316,5.582593250444049,17.79924008041026,19.231627806489207,14.099219791780577,16.548584133623592,11.198062517960675,18.673089950727675,16.03499184830788
1.1483008525028606,1.0374881578947368,2.5980263157894736,5.595026642984013,17.92851828743557,19.36592136043289,14.192683763308109,16.67524177803559,11.287635517609088,18.80597053682053,16.162138361139654
1.1519226515748993,1.0443960526315783,2.611842105263157,5.669626998223801,18.1298411732713,19.578984102768562,14.339689170166244,16.875270754572004,11.428537901011994,19.019618380172176,16.360072608436553
1.1491810284137458,1.051632894736842,2.626315789473684,5.682060390763764,18.2846339866638,19.73911230705359,14.451709836408142,17.026803711766494,11.536461930442128,19.1779648180844,16.512010162795292
1.149388064345826,1.0624881578947365,2.648026315789473,5.744227353463588,18.553662954931617,20.020054378430274,14.64789222679026,17.292287406272607,11.725185196084105,19.457903862672598,16.776243646399656
1.1564755686916184,1.0716986842105265,2.666447368421053,5.868561278863231,18.8430200482167,20.326474111809734,14.859863208939354,17.580845453934646,11.929521560438143,19.76609909285653,17.060647545421144
1.0893311633087437,0.8476855263157894,2.218421052631579,4.078152753108348,12.921313115352435,13.997834224315243,10.579174338668086,11.717360040632526,7.887815038322351,13.43935555398321,11.195534770733467
1.069875168917215,0.816346148459385,2.15574229691877,3.77872574484339,12.085844863482096,13.083592216790333,9.974651133720691,10.88790064412123,7.331383618965817,12.521519542220828,10.359227801526744
1.0627860865542846,0.826798477539165,2.17664695507833,3.77648069867678,12.284175460855678,13.299526175290715,10.11245620843986,11.080462645425776,7.452250767702466,12.733575756395172,10.56305180900602
1.0354186628837765,0.8276089869281049,2.17826797385621,3.58125014854427,12.13946147792477,13.138311350116535,9.995093994694317,10.927325677156352,7.332214617197278,12.561542898884895,10.4284016925839
1.0593722422226028,0.831985737628385,2.18702147525677,3.77577523130464,12.382378776589636,13.40625065523027,10.18070230743084,11.175831420499739,7.512468096708326,12.838369401050295,10.663723847769045
1.0335498797966594,0.8305851774042949,2.18422035480859,3.58116356845769,12.194767720052777,13.198383270624502,10.03364755351601,10.980856476860513,7.366260734528382,12.62040459900751,10.484887456956004
1.084831395606354,0.8347868580765649,2.19262371615313,3.9798292165351,12.595061099998428,13.641701878306693,10.344692540063432,11.394627109160808,7.6729632251323965,13.083176498486727,10.868335050901289
1.0567952110294323,0.83642084500467,2.19589169000934,3.77751786775316,12.467950992185138,13.49916910080377,10.240349577344023,11.25915067174618,7.565529373311997,12.929798328354385,10.751308885849452
1.0760048084580935,0.848559033613445,2.22016806722689,3.97992768016297,12.862546302712834,13.93163118921607,10.531023869468287,11.654860908680948,7.838667467459782,13.368147156784886,11.1415626486706
1.070789168941532,0.8567956615979699,2.23664132319594,3.97968806916706,13.021496200026792,14.103362721363775,10.64177154770963,11.809277150923759,7.937434282497599,13.536790413693135,11.30310509966668
1.043650537176697,0.857896101774045,2.23884220354809,3.77876479076479,12.874701992293081,13.939088386039893,10.52365807036424,11.653886685750829,7.817546630780473,13.361576105093128,11.16482554858154
1.0673259021191108,0.862331209150325,2.24771241830065,3.97952703505645,13.127934608111005,14.218140250116733,10.716007993597119,11.912738406172693,8.003768995785437,13.649491568524487,11.411142957415606
1.0654414530686416,0.8653657563025199,2.25378151260504,3.97943875732111,13.186152299862488,14.280832526949752,10.756572787499529,11.969297336231298,8.040310357086058,13.711047996139476,11.470246142035878
1.087122089402945,0.871668277310925,2.26638655462185,4.17980637544274,13.47042716810958,14.593254329007793,10.969546751018823,12.257434532141135,8.244186121063802,14.030967015705116,11.7484787069037
1.0611443656362862,0.8721351307189551,2.26732026143791,3.97824361259655,13.314831914026207,14.419205490622758,10.846304455738444,12.094100183144432,8.120753213838176,13.846726534341215,11.600294618783176
1.0818073555510064,0.88069410986617,2.28443821973234,4.1819637269049,13.64837313922078,14.78448040389847,11.093987277333918,12.430733000735,8.356712970434758,14.218996170871819,11.928387138168548
1.0564473358727708,0.8800716386554599,2.28319327731092,3.97901094983448,13.466857288924329,14.582412737668063,10.952592942986422,12.241832195337933,8.217014779338633,14.00700248853294,11.753901147265031
1.07890015528922,0.88474017273576,2.29253034547152,4.1785186316951,13.724287237583018,14.86573821081668,11.146859630911987,12.504401057501019,8.40470311502696,14.298619920177543,12.00525341833824
1.099158857480331,0.891836344537815,2.30672268907563,4.37795569136746,14.023621381079057,15.193922980356039,11.369421638172362,12.806891865439601,8.617046931791204,14.63363615792516,12.299247943220749
1.0955563984288137,0.8975786414565801,2.31820728291316,4.37728953399542,14.136634516085591,15.3147125198659,11.448594066177193,12.91683396912973,8.689000549258463,14.75226963403794,12.4129724196545
1.0704250437491658,0.8989792016806699,2.32100840336134,4.17935217723453,14.000698394714464,15.161319068023955,11.340416842206881,12.773104354561127,8.580884840313681,14.588897772481127,12.283449966453263
1.1183908908682734,0.899679481792715,2.32240896358543,4.57836923860453,14.334843194596141,15.534770933652648,11.59947819382629,13.12036999081325,8.83575665285052,14.980566012384413,12.605274237565762
1.0906357879601492,0.9057485760971048,2.33454715219421,4.37755097190391,14.297693698423172,15.486574492940445,11.561523894089978,13.07370482031571,8.792517267738436,14.921202874247047,12.57506240497059
1.1375441306267882,0.908082843137255,2.33921568627451,4.78675222816399,14.661025056191255,15.891682227110847,11.839789059580752,13.44825051837451,9.063433413848003,15.343262892533005,12.926397586144295
1.1122017837190898,0.90989838416848,2.34284676833696,4.5792920050175,14.541110102653423,15.754799845452878,11.744346479335917,13.321642229808363,8.968417535480805,15.19709528420875,12.813003249376722
1.158848197712085,0.9099502567693748,2.34295051353875,4.98334674475851,14.84020771235382,16.09123148894921,11.975587946862522,13.631716610381373,9.194650235604586,15.550064327457353,13.10053939879487
1.1319674429380548,0.91690118528893,2.35685237057786,4.78594112931368,14.840473060192526,16.08279081592277,11.96578626665081,13.623579281304348,9.179405555295993,15.53139575730258,13.10716225851176
1.084190450463468,0.916486204481795,2.35602240896359,4.37723860453272,14.507342791891508,15.709674293043923,11.708742890344315,13.277572113188134,8.92730310771912,15.140298789622026,12.785172014001855
1.1058635588240342,0.92022103174603,2.36349206349206,4.57858838962582,14.74669628813012,15.973422155968494,11.88879397223222,13.521861874822868,9.101351417914696,15.41194816720051,13.019240273823398
1.1523920029845938,0.919987605042015,2.36302521008403,4.98230608607079,15.04814855645924,16.31267129267484,12.121554438090994,13.834881331828814,9.328824070275054,15.768045356882931,13.30971244316785
1.130264598164067,0.919754178338,2.362558356676,4.7864126984127,14.89897610144281,16.14501346108111,12.006947507394992,13.68069745324918,9.21743187001893,15.592619137304613,13.165878175904908
1.1731368137765563,0.922788725490195,2.36862745098039,5.18436363636364,15.248555098444196,16.53506638321949,12.271705728214737,14.038767278850612,9.47276580378215,15.99715820586996,13.505189814243412
1.1026266496248451,0.92563653127918,2.37432306255836,4.57861234190646,14.854020629516636,16.087335880638392,11.96422544400277,13.62625320954192,9.17072715855715,15.523835180030096,13.12647048170428
1.148805338557853,0.92582327264239,2.37469654528478,4.98276020711315,15.169184973297678,16.441317614584698,12.206726080258603,13.953242304899074,9.407467525334468,15.894735859082626,13.431311501624457
1.1256777424677504,0.92709044617847,2.37723089235694,4.78548626723417,15.046926890678488,16.30208523721862,12.110992973974756,13.82495080138006,9.313413038036792,15.747081050766997,13.314262737267622
1.169639473030798,0.92815753968254,2.37936507936508,5.18345878957644,15.361235729079201,16.654738309544502,12.351029207678682,14.149086447253953,9.546346120754203,16.1150567854565,13.618460501127117
1.099593819591699,0.93049180672269,2.38403361344538,4.57730651048298,14.948699951697781,16.18763111326646,12.0307639767951,13.718472556044707,9.23248915966286,15.622403286943566,13.221376224658709
1.1456601300448694,0.93095866013072,2.38496732026144,4.98300783233404,15.275429767909174,16.55403270975879,12.281574656171943,14.057000040748447,9.476828386845208,16.005701030878424,13.537785518806412
1.12262712077134,0.9322425070028,2.3875350140056,4.78604940157881,15.151603027691342,16.413037778937625,12.184861038865627,13.927107370922656,9.381638074625371,15.856266348595023,13.419020984973603
1.189052588921504,0.932125793650795,2.38730158730159,5.38498327815975,15.58351370576948,16.90022119442333,12.516168418837783,14.374002622369622,9.703637733977049,16.36660318336366,13.836351880661676
1.1653488795967426,0.93516034080299,2.39337068160598,5.18434403623709,15.508684950445224,16.811188439659528,12.454923851236675,14.293373916243352,9.642433476252739,16.26923251882264,13.76639269367338
1.0741907224251204,0.933526353874885,2.39010270774977,4.37674289109583,14.836722870419166,16.05880176948495,11.940338852503851,13.597518644192327,9.141176751866002,15.483079492995788,13.11417022216703
1.1435341048884784,0.9339932072829148,2.39103641456583,4.98065087853323,15.335736269074003,16.61786408404328,12.323897686679716,14.115839007197907,9.515688267577632,16.068422482650913,13.598292233274806
1.0967066845243998,0.93562719421102,2.39430438842204,4.5784643069349,15.050746484686261,16.295687497049943,12.102730097875984,13.817841475656166,9.299160657265368,15.728633756262843,13.32320648441665
1.1189695757393696,0.93819488795518,2.39943977591036,4.78525235548765,15.27083235649751,16.539153785511544,12.268805156271233,14.043409322825898,9.459680737975791,15.98031180454931,13.538324532171071
1.1618408393518638,0.94069588835534,2.40444177671068,5.18366444759722,15.623956786166163,16.933191699312548,12.536294193279073,14.406045830501318,9.717796525631766,16.389354732089405,13.881769476510208
1.1389235025553728,0.941696288515405,2.40644257703081,4.98133425932357,15.494039007698753,16.78541085319036,12.435579556366612,14.270467425338783,9.619638960364115,16.233391253995684,13.756675939263454
1.182486872430758,0.94269668867547,2.40844337735094,5.38610178616901,15.809159699819189,17.13941074859558,12.675191990831363,14.595040635555474,9.851098198949611,16.602401585175343,14.06249316374508
1.1372595163384454,0.9447308356676,2.4125116713352,4.98283405483406,15.557367847247852,16.85236494879591,12.480471276355456,14.332335959904894,9.661520698015924,16.299354225340103,13.819827392208781
1.1801754366202897,0.94613139589169,2.41531279178338,5.3845758424582,15.880916554274917,17.215218108551735,12.725825620853934,14.665162510956227,9.897999057355882,16.67696563243699,14.134264204280832
1.1578104175455106,0.9472985294117652,2.41764705882353,5.18390017825312,15.761590619257868,17.078656397177365,12.63345883046096,14.540694942129488,9.808265815983718,16.532663899088046,14.019529324131287
1.1335785809911736,0.9505665032679752,2.42418300653595,4.9811669637552,15.674958588122571,16.976344173474118,12.563493693700508,14.447003781845533,9.738673778444882,16.42121374637491,13.937151677474395
1.1974749535078812,0.95220049019608,2.42745098039216,5.58404278074866,16.147529045701486,17.50723724483267,12.921607130824343,14.933398312440795,10.08405215673226,16.97404815620856,14.396803244788654
1.175102379011289,0.95453475723623,2.43211951447246,5.38582870724047,16.059072709887083,17.403382946438253,12.851795891494215,14.839591361127406,10.01563644426582,16.86243319949017,14.312370014521695
1.152769894862959,0.955468464052285,2.43398692810457,5.18316339869281,15.930094382697805,17.256353319702505,12.752585618499301,14.705371815102934,9.919692663619411,16.707601972895546,14.187857403694563
1.1495818102543662,0.96083727824463,2.44472455648926,5.18350632374162,16.04097471922533,17.37309971148821,12.831085347940245,14.813607845242627,9.993048670578672,16.822497908351178,14.298222325728402
1.1694479930182944,0.96363839869281,2.45032679738562,5.38497401825744,16.249555610676868,17.603915580350353,12.986647975719913,15.025949088429714,10.141588086335474,17.059975620229178,14.502407467468702
1.1903923628723552,0.9634049719887948,2.44985994397759,5.58309294626942,16.386453821657934,17.759025060903728,13.090677632670502,15.167415849315955,10.24190655908283,17.22222409889344,14.635384716982045
1.208603845486353,0.9676066526610648,2.45826330532213,5.78510975299211,16.615199706066218,18.01095284927774,13.259391856869359,15.39824160471602,10.402274234635195,17.479551129990288,14.859770223331456
1.1858861679551749,0.97064119981326,2.46433239962652,5.58250810627281,16.5400698198003,17.92046871582558,13.199762920837548,15.31782842904712,10.344312281942349,17.38130237798785,14.788496731358277
1.2257098952927246,0.97250861344538,2.46806722689076,5.9847354214413,16.8547008392311,18.27389159175266,13.435254796261905,15.63943738823765,10.569099885263416,17.747481994210418,15.095533637413924
1.1627009672136257,0.97507630718954,2.47320261437908,5.386229352347,16.488674338988762,17.855058519071275,13.156341469554068,15.259882471640907,10.301242266736788,17.307444379260435,14.740501350321528
1.2024406358731985,0.977332765328355,2.47771553065671,5.78378700166936,16.823492709883823,18.229679150196933,13.407059534557638,15.602504605568166,10.54117205603501,17.6952414548149,15.067536177671064
1.1804936275468485,0.9793363445378148,2.48172268907563,5.58138171632289,16.72203543655143,18.111350158826195,13.328647265325692,15.49600353888693,10.465776276001321,17.569410059435903,14.969785718600995
1.1998461966400156,0.98161225490196,2.48627450980392,5.78407843137255,16.915382130005725,18.326019384554986,13.472491072945346,15.692669466786073,10.602819152859924,17.790295438297107,15.159095861886431
1.2183162625289157,0.984594929453265,2.49223985890653,5.9862693414066,17.119122191566998,18.551415687541127,13.623068393809035,15.89907541630905,10.746314019070635,18.02141974267749,15.359190593159418
1.1788879668977277,0.982312535014005,2.48767507002801,5.58316679399032,16.78632332262413,18.178740547072685,13.374523993973813,15.558832113074004,10.508920842433836,17.63582445218533,15.03346483454746
1.195852311887888,0.98814820261438,2.49934640522876,5.78388829471183,17.05512511316438,18.472209395258545,13.57196454115754,15.829593175924176,10.696807785016722,17.934446350498284,15.298090765865574
1.215115618048617,0.989782189542485,2.50261437908497,5.986229352347,17.23131840136065,18.668855377533706,13.702832271930282,16.00909078169727,10.82119563677305,18.137223302033885,15.470621083378013
1.192136075195723,0.99445072362278,2.51195144724556,5.78467543785191,17.189209665478412,18.612372087460585,13.667449990627789,15.960833917527282,10.787064698196314,18.07259648383865,15.430989645549548
1.2313216683146384,0.9946841503267948,2.51241830065359,6.18173737373737,17.469891979899604,18.930181563472207,13.877637226633057,16.249135728650618,10.98726268730871,18.40316390928839,15.705354855581593
1.248024306542772,0.999352684407095,2.52175536881419,6.38473881673882,17.705848171839595,19.18907164740322,14.050322391702716,16.486578604582032,11.151041630936376,18.666805877948505,15.937635230772635
1.2089883711996927,0.99958611111111,2.52222222222222,5.98467368875925,17.441436111545062,18.888189745377804,13.852738791296236,16.215172038452724,10.963286403792441,18.353571485041424,15.67940064659454
1.2279968460120936,1.00005296451914,2.52315592903828,6.18158119005178,17.58682249757698,19.052286616546763,13.960812645616288,16.36388532634873,11.065987882692536,18.523674593618555,15.821478372433889
1.2070671971787488,1.00285408496732,2.52875816993464,5.98518360071301,17.512028908320627,18.96178053731108,13.903052371872189,16.28419221320418,11.011155183886144,18.426038512420195,15.749142254040342
1.2570295282028343,1.0179524037567416,2.558954807513483,6.602278656583337,18.260241763929464,19.780296867068714,14.45057601432184,17.037191072625227,11.530885045948814,19.258908457959066,16.48577802125163
1.3108079701183188,1.040327798958527,2.603705597917054,7.352152614951071,19.233512898763806,20.83917731381838,15.157567376193535,18.0121528777243,12.200294202568012,20.331526783107645,17.445330188687354
1.332106384756482,1.058547763622838,2.640145527245676,7.732877602016668,19.881824774031926,21.53460040710764,15.626628059216493,18.658524307896275,12.646080464316945,21.03142378978135,18.085355484259388
1.26094792181167,1.0633424911660776,2.649734982332155,6.9466530167431735,19.492265758409033,21.07729569390063,15.34123414705637,18.256960428939582,12.381340431981174,20.552631431857083,17.700622371595475
1.353671772517431,1.0665389761949042,2.6561279523898085,8.051033981704698,20.254045810068863,21.9399174751961,15.89608425114277,19.031101605757215,12.900808926447466,21.441969870498582,18.45237190065009
1.3353512595451855,1.0854720029041072,2.6939940058082144,7.972361783940001,20.649802412463504,22.340587538212514,16.182544127496186,19.420050450115685,13.178252142182796,21.835937325319765,18.841470606326972
1.3096822383621367,1.0865896550120884,2.6962293100241768,7.671684114351134,20.487944494268113,22.152454304129577,16.06521588713242,19.25438037872874,13.070024778298492,21.640368876807084,18.681210428028983
1.3408411543874503,1.100421717500465,2.72389343500093,8.151747520447366,21.104329071478965,22.818485545806563,16.512602465172346,19.871544835529274,13.495108005922388,22.314127909289247,19.288493293591472
1.2950060429694012,1.1139748140226893,2.7509996280453786,7.690068946790985,21.11335715597625,22.790831426669218,16.52195803056074,19.870228684706166,13.51336280583746,22.27214722573196,19.294155712421595
1.2418455140914682,1.114486251627301,2.752022503254602,7.064086390806116,20.67785966297169,22.29600791807563,16.205954704055817,19.424249648183537,13.219185731131459,21.7609433066537,18.86387282187482
1.3723498333712625,1.118322033661893,2.759694067323786,8.687018262276677,21.8412033328647,23.609984491045477,17.046539619305285,20.60787091010558,14.002699020161566,23.112893751934067,20.01421010025362
1.27519347743151,1.122264365197446,2.767578730394892,7.508919234283325,21.16966867873385,22.832484420776723,16.564864386475023,19.920728734438914,13.55946982237098,22.307211816885545,19.347999722845824
1.2502388095349413,1.127388427561837,2.7778268551236747,7.246210128096459,21.08726003315118,22.726089788803073,16.506253511812268,19.831794421238925,13.508661806134475,22.19268894334784,19.26539334692664
1.2894588893881167,1.134943755811791,2.792937511623582,7.769215019319047,21.627777702217074,23.318071018654745,16.899572078517878,20.37819321305488,13.881163088858852,22.79618722935465,19.797857090965078
1.2898092488714543,1.1752194671750045,2.873488934350009,8.054172583468183,22.7003864727202,24.420677287255028,17.691631818398925,21.44024735574852,14.652757490644992,23.89628596200783,20.846704133143454
1.323188227247198,1.179694546215362,2.882439092430724,8.516350186585647,23.12553448606893,24.88892002376934,17.998855013794227,21.870321478581886,14.941589613235342,24.37394324087497,21.26575234709049
1.3457710875433064,1.2263632276362284,2.975776455272457,9.168230903867112,24.594432378262976,26.410370477774116,19.085101196558696,23.331977834243375,15.99712066082876,25.899533322952333,22.70235720979966
1.3546188702297082,1.26280315696485,3.0486563139297003,9.571057758990786,25.66023147859768,27.49948930571724,19.881217189063744,24.391007342521718,16.77603276748948,26.989850432991194,23.742065327424235
1.2477184492864548,1.2698354240282683,3.0627208480565367,8.14539223348708,24.687338788385446,26.38968312723347,19.19784804476831,23.392643996572076,16.15147023309269,25.849423641272804,22.77892913098174
1.3011090687560347,1.301160977310768,3.125371954621536,9.091364221789242,26.083609508433568,27.857576150423842,20.232221212739898,24.79470542777175,17.14964462651323,27.33262820818212,24.14608626733666
1.3085204267015709,1.324814966524084,3.172679933048168,9.366427793005515,26.770081351351728,28.552876398822942,20.75341500840486,25.477651871182896,17.66258410347328,28.030068517046473,24.81548386895699
1.2590552311466117,1.3305686395759715,3.184187279151943,8.699831577556886,26.311880083165484,28.028597717229083,20.434787365705077,25.00568050924784,17.37353803022032,27.49206283561782,24.363033114356444
1.28325614812441,1.4354133485214804,3.393876697042961,9.765952247283778,29.135142682277845,30.849171668932836,22.61702419047065,27.813585869039034,19.536698409179923,30.323532218407852,27.11607683878926
1.498930143042701,1.4597066347405616,3.4424632694811232,13.602443776625607,32.583643512391696,34.58667858297246,25.08325657410265,31.300193140974557,21.851217094553483,34.11259388227959,30.495980283832242
1.3524553254994258,1.4699353868328064,3.462920773665613,11.127096198936629,30.931935692830244,32.72056985543678,23.96032998184361,29.621822178890316,20.834262540972627,32.21413874212819,28.872242729314156
1.3697667276692695,1.1802043233082706,2.8834586466165413,9.14018691588785,23.5493001945029,25.36948053425583,18.300152906847476,22.30128309065545,15.219630597063372,24.867523120217854,21.685979612258425
1.374612365358907,1.1416704887218043,2.806390977443609,8.900934579439252,22.514744069308357,24.30936635508476,17.538419589849138,21.2762751963644,14.477970239130123,23.811200103467343,20.674820887541973
1.3494855670803425,1.1238133458646615,2.770676691729323,8.437383177570094,21.818429328219764,23.567085464800094,17.03230456671755,20.58107018747226,13.99490302528539,23.06335189752074,19.989871105742637
1.13,0.893475,2.31,4.643550017746097,14.257695635814757,15.454885296440498,11.549038724771238,13.048060289214552,8.792302969993191,14.905586910852419,12.524836827546602
1.16,0.933475,2.39,5.12612266157734,15.431619547466083,16.726664327439124,12.398066354754333,14.215632729628897,9.588224052589224,16.183045144048684,13.69058030301972
1.175,0.968475,2.46,5.465485194302117,16.409609658837454,17.776763068985076,13.102908415227644,15.185649533630876,10.252063157178455,17.23412383345722,14.660425070171682
1.16,0.973475,2.47,5.351580105559763,16.42955545205795,17.79097384434365,13.113172338102137,15.200664170755601,10.260254655400615,17.242576757225606,14.682195078190672
1.16,0.973475,2.47,5.351580105559763,16.429555452057947,17.79097384434365,13.113172338102137,15.200664170755601,10.260254655400615,17.242576757225606,14.682195078190666
1.16,0.973475,2.47,5.351580105559763,16.429555452057947,17.79097384434365,13.113172338102137,15.200664170755601,10.260254655400615,17.242576757225606,14.682195078190666
1.185,1.018475,2.56,5.855324421376425,17.7470407072734,19.197371646280917,14.068128318643474,16.509483618310455,11.16807488216543,18.652492013263554,15.982503906762199
1.205,1.048475,2.62,6.241714577652162,18.668211049895255,20.1769977320486,14.73836942250918,17.42598785230421,11.808516780163758,19.63578186007941,16.889678343707285
