a,b,AL,volume,#Prop P1,#Prop P2,#Prop P3,#Prop P4,#Prop P5,#Prop P6,#Prop P7
1.088346974353424,0.9519618421052632,2.4269736842105263,4.587921847246891,0.3203343278993448,0.38467841208648795,0.2333188940621822,0.3008358125250012,0.18378471835371388,0.3751962692800957,0.32716157982153776
1.096150813612448,0.9532776315789472,2.4296052631578946,4.662522202486677,0.32034888156417485,0.38479207343145977,0.2332194827516583,0.30097452912329475,0.18390269439772486,0.37542779708850965,0.32757222296480504
1.0785552322613037,0.9565671052631576,2.4361842105263154,4.5257548845470685,0.3232644199114682,0.38784611260990154,0.2354825695111788,0.3036190849054093,0.18565342236677343,0.37818690407930394,0.32945472967376216
1.0839881495582664,0.9621592105263156,2.4473684210526314,4.600355239786856,0.3254881747949414,0.3904037583053673,0.23694193740386577,0.3059428456314422,0.18726244417265617,0.38081294321574277,0.33185441706521784
1.0870839452313774,0.9591986842105262,2.4414473684210525,4.61278863232682,0.32384803274303686,0.3886049132696296,0.23576360271376495,0.3043438242137075,0.18618021496056955,0.3790745219161547,0.3304454722588354
1.095874991906132,0.9611723684210524,2.445394736842105,4.699822380106571,0.32408164387172905,0.38897720978409217,0.2357969954002446,0.30472115747562517,0.1864582097863887,0.37957984961076613,0.3311181911749964
1.1402666738131535,0.9608434210526317,2.444736842105263,5.097690941385434,0.32048125992272336,0.3854946314663757,0.23267539839892634,0.30174392713388537,0.18451237627675593,0.3767448533808568,0.3298861425064326
1.1221664276483685,0.963803947368421,2.450657894736842,4.948490230905861,0.32327733712013135,0.3884018910784401,0.23486546483970702,0.30430618846866425,0.18622840176148794,0.37938915236924836,0.331659340250086
1.1329095073240476,0.9687381578947364,2.460526315789473,5.072824156305505,0.3247678176953931,0.3902030702804885,0.23574671887176044,0.30595897420135887,0.18738112014456823,0.3813279199922465,0.33360945659230423
1.1493796384706487,0.970382894736842,2.463815789473684,5.234458259325043,0.32423866580866717,0.3898197164588294,0.23513774701702414,0.30563840357179667,0.1871627121497293,0.3811587843899143,0.33388744186856656
1.1503416788617746,1.031567105263158,2.586184210526316,5.582593250444049,0.3526367481057164,0.4213804853705484,0.2549258997227542,0.33418620870127574,0.20694383816280654,0.4125356591344639,0.36080240813548303
1.1483008525028606,1.0374881578947368,2.5980263157894736,5.595026642984013,0.35553525077384757,0.42455116409021604,0.2569938731389518,0.33706503165430585,0.20897219843038875,0.4156582354145554,0.3634378867965354
1.1519226515748993,1.0443960526315783,2.611842105263157,5.669626998223801,0.3584162895519753,0.4277663603184437,0.25897244418261184,0.3400093558180819,0.21105651396609912,0.4189025682969147,0.3663261926104051
1.1491810284137458,1.051632894736842,2.626315789473684,5.682060390763764,0.36198458718666876,0.4316526292536361,0.26153960222759404,0.3435463471109301,0.21357540069404637,0.4227262932735284,0.36955344544888286
1.149388064345826,1.0624881578947365,2.648026315789473,5.744227353463588,0.36694029745338175,0.4370912255808576,0.26504870789435775,0.34851698957311145,0.21711599020665764,0.4281317101530586,0.3742204962336551
1.1564755686916184,1.0716986842105265,2.666447368421053,5.868561278863231,0.3705453772571203,0.44112127012259716,0.2675029134575438,0.35222972134801106,0.21976320113637968,0.4322314078261443,0.3779289433869722
1.0893311633087437,0.8476855263157894,2.218421052631579,4.078152753108348,0.27089741393822675,0.32843066495273393,0.19962248574145539,0.2510890146266868,0.1509827525558167,0.3193225469021981,0.2796434155334536
1.069875168917215,0.816346148459385,2.15574229691877,3.77872574484339,0.25747617474499945,0.3126244534466564,0.19086335627472895,0.23724992842215994,0.1420898613913337,0.3033112890634841,0.2654837369096146
1.0627860865542846,0.826798477539165,2.17664695507833,3.77648069867678,0.2628630469793504,0.3187964454665914,0.19457203277193894,0.24258897506517377,0.14540604206331376,0.30935424798951844,0.2703922829463066
1.0354186628837765,0.8276089869281049,2.17826797385621,3.58125014854427,0.2650695228133271,0.3210126875067419,0.19641209635541557,0.24437163568354744,0.14632169665975125,0.31112930834528646,0.27105844941829643
1.0593722422226028,0.831985737628385,2.18702147525677,3.77577523130464,0.26553572879770054,0.321852544496484,0.19641259906502342,0.2452362034838345,0.14706406725958485,0.31234524428203675,0.2728272504609885
1.0335498797966594,0.8305851774042949,2.18422035480859,3.58116356845769,0.2666128570952759,0.32277524003585534,0.19747998039822334,0.24589484591059646,0.14727829971519715,0.312850363442534,0.2724660665197456
1.084831395606354,0.8347868580765649,2.19262371615313,3.9798292165351,0.2651406778327807,0.3217143546762771,0.19580947252484732,0.24520994635166368,0.14720831727240172,0.31257340312873527,0.27378521976689263
1.0567952110294323,0.83642084500467,2.19589169000934,3.77751786775316,0.26781003887661387,0.3244516552591288,0.19797751491540996,0.24749243783670133,0.14848371719861828,0.31489244702845487,0.2749140799058684
1.0760048084580935,0.848559033613445,2.22016806722689,3.97992768016297,0.27223773700857223,0.32980763831349774,0.20070728886189151,0.25225055860403417,0.15165416811923293,0.32050457784500186,0.28025314063379086
1.070789168941532,0.8567956615979699,2.23664132319594,3.97968806916706,0.276500740322416,0.33465194758142025,0.20365022821297704,0.25647171075763564,0.15433135990307678,0.32524503698211044,0.2841206957636826
1.043650537176697,0.857896101774045,2.23884220354809,3.77876479076479,0.27890647443047195,0.3370780633499208,0.20564296476297703,0.25845824016557045,0.15542869691316108,0.3272304403761085,0.2849986922172632
1.0673259021191108,0.862331209150325,2.24771241830065,3.97952703505645,0.27936314048697947,0.3378996588235665,0.20563511706542348,0.2593022921508037,0.15613523504273333,0.32842013367268647,0.2867130743915271
1.0654414530686416,0.8653657563025199,2.25378151260504,3.97943875732111,0.2809355410791233,0.3396811108097424,0.20672356668685182,0.26085801012773396,0.15713507566994525,0.330163417152953,0.2881406500050385
1.087122089402945,0.871668277310925,2.26638655462185,4.17980637544274,0.2823815014324638,0.3416151130352534,0.2074041118657958,0.2626459024502846,0.15841723318370526,0.33240732850673455,0.29068045542152815
1.0611443656362862,0.8721351307189551,2.26732026143791,3.97824361259655,0.28444731539692464,0.34365445505321374,0.20915915097920237,0.2643274431559028,0.15936091388491075,0.33404402183799853,0.2913134039637146
1.0818073555510064,0.88069410986617,2.28443821973234,4.1819637269049,0.28704555042790686,0.3468861786851421,0.21064036868983507,0.2672660595375216,0.16139581199082856,0.33756921519311883,0.29491361027666335
1.0564473358727708,0.8800716386554599,2.28319327731092,3.97901094983448,0.2885555790496185,0.3482951549930569,0.21200793131413384,0.2683829691778755,0.16197745421961496,0.33857722932639805,0.29502847219764744
1.07890015528922,0.88474017273576,2.29253034547152,4.1785186316951,0.2891766177239568,0.34928413800588304,0.2121266637327591,0.2693710712808921,0.16276067601437158,0.3399107064398576,0.296823796834899
1.099158857480331,0.891836344537815,2.30672268907563,4.37795569136746,0.2910728551968748,0.35170487739691764,0.21313821020385412,0.2715745032075507,0.16429431881656517,0.3426062307579171,0.29969181196635947
1.0955563984288137,0.8975786414565801,2.31820728291316,4.37728953399542,0.29404908447196854,0.3550520159761224,0.21521011054030134,0.27452608193886197,0.16622113180714346,0.34588510944435497,0.30238253812487154
1.0704250437491658,0.8989792016806699,2.32100840336134,4.17935217723453,0.2965406476284976,0.35757281671650964,0.21725049980951117,0.2766462402959809,0.167498008278586,0.3480122345627456,0.3034675779516769
1.1183908908682734,0.899679481792715,2.32240896358543,4.57836923860453,0.29335850758871673,0.3545576788787628,0.21441935412691204,0.27414574242741,0.16605132165564915,0.34570632440964144,0.3028728540137254
1.0906357879601492,0.9057485760971048,2.33454715219421,4.37755097190391,0.2982831919166457,0.35980491421902455,0.21816363347812245,0.2787191206740304,0.16896722752767437,0.35053835245532644,0.3062040193365838
1.1375441306267882,0.908082843137255,2.33921568627451,4.78675222816399,0.29590293636634696,0.35769956366762307,0.2158786556986015,0.2769609652994237,0.16795555267656634,0.3490788857246041,0.30627658065124463
1.1122017837190898,0.90989838416848,2.34284676833696,4.5792920050175,0.2986472180276953,0.36049251192988885,0.2181105539703421,0.2793885972015134,0.1694898653557235,0.3515230557164924,0.30764042938788366
1.158848197712085,0.9099502567693748,2.34295051353875,4.98334674475851,0.2952086572581176,0.3571833556598498,0.21511030719015725,0.27650811903605016,0.16769444770053413,0.3488191715164959,0.3066386785132417
1.1319674429380548,0.91690118528893,2.35685237057786,4.78594112931368,0.30047622683737607,0.3628208628646224,0.21907826683916115,0.2814945094039167,0.17093366516513434,0.3540987997232659,0.31038003658395674
1.084190450463468,0.916486204481795,2.35602240896359,4.37723860453272,0.30383965875156177,0.3660292448124742,0.22204485252117287,0.2842034437463283,0.17257902027317765,0.3566204862254346,0.3111947007279797
1.1058635588240342,0.92022103174603,2.36349206349206,4.57858838962582,0.3039981903579929,0.3664796036536432,0.22185218252607533,0.2846899424983889,0.17298830917193705,0.3573859819643117,0.3124574688600806
1.1523920029845938,0.919987605042015,2.36302521008403,4.98230608607079,0.30038954343942853,0.36298683581690133,0.21872578601515003,0.2816584558657383,0.17108025096863483,0.3545165569353283,0.3112949584825434
1.130264598164067,0.919754178338,2.362558356676,4.7864126984127,0.3019395359234529,0.3644599134875009,0.22009982949655407,0.28295126760460393,0.17190079872362907,0.3557082970256017,0.31170521324250094
1.1731368137765563,0.922788725490195,2.36862745098039,5.18436363636364,0.30014699258303756,0.3629806538058849,0.2182679403551439,0.2816533862687524,0.17109680779891553,0.3547524302773643,0.3120631248121351
1.1026266496248451,0.92563653127918,2.37432306255836,4.57861234190646,0.3067881085507657,0.36959773871770546,0.2238050514005109,0.28744887746976855,0.17481234002717294,0.3604373451868226,0.31496322328501714
1.148805338557853,0.92582327264239,2.37469654528478,4.98276020711315,0.3034102477957319,0.36636197766151635,0.22084111963992561,0.2846666079543292,0.173072067877181,0.3578336128031603,0.314024125782842
1.1256777424677504,0.92709044617847,2.37723089235694,4.78548626723417,0.3057529802402079,0.3687163403260717,0.22277400999435593,0.28672446826933684,0.17439363740311864,0.35987611351320153,0.31512015958895845
1.169639473030798,0.92815753968254,2.37936507936508,5.18345878957644,0.30292162677615414,0.3660801630247927,0.2202075978358148,0.28441654917590825,0.1729257692468131,0.3577984053519741,0.31455651490037423
1.099593819591699,0.93049180672269,2.38403361344538,4.57730651048298,0.3093314346221756,0.37242973883093045,0.2255937049178041,0.2899617906277205,0.17649613194032882,0.36320712078664363,0.317243633635658
1.1456601300448694,0.93095866013072,2.38496732026144,4.98300783233404,0.3060461690282147,0.3693065879422659,0.2226857483946758,0.2872785553332911,0.17479933625778923,0.36071959776478246,0.3163813199486648
1.12262712077134,0.9322425070028,2.3875350140056,4.78604940157881,0.3084063384528879,0.3716774229670749,0.2246333817749171,0.2893574343380608,0.1761481973350758,0.3627794603973279,0.3175074935510882
1.189052588921504,0.932125793650795,2.38730158730159,5.38498327815975,0.3033169790839177,0.36677938085404455,0.22020152069264837,0.28502634094972845,0.173335960033127,0.3587108689248069,0.3158559941671523
1.1653488795967426,0.93516034080299,2.39337068160598,5.18434403623709,0.30652360618827595,0.37009985435453374,0.2227302605651899,0.28799779930832975,0.17530268863785814,0.36174771084788,0.31779151512859544
1.0741907224251204,0.933526353874885,2.39010270774977,4.37674289109583,0.31267368911165944,0.37588723140338787,0.22824139549678854,0.2929190880403852,0.17838014924127832,0.366251053530269,0.3191310164262726
1.1435341048884784,0.9339932072829148,2.39103641456583,4.98065087853323,0.307628125449069,0.3710679080615966,0.22379708772459414,0.28884644243482543,0.17584174981444625,0.3624453042994204,0.3177914244776447
1.0967066845243998,0.93562719421102,2.39430438842204,4.5784643069349,0.31197310927026317,0.37537517996555486,0.22744719594571303,0.2925738342911515,0.17823361873061538,0.3660896205025809,0.31962007050439306
1.1189695757393696,0.93819488795518,2.39943977591036,4.78525235548765,0.3114977714245233,0.37511806203137893,0.22680907261189337,0.2924177571069358,0.17819437905426627,0.36614950133846785,0.3202821146527911
1.1618408393518638,0.94069588835534,2.40444177671068,5.18366444759722,0.3093833005314196,0.37328406967454825,0.22473916024506843,0.29084001642275226,0.17719127032838572,0.36487358226227345,0.3203528394869534
1.1389235025553728,0.941696288515405,2.40644257703081,4.98133425932357,0.31159521359970815,0.3754861551928705,0.22658300871976855,0.2927867457713111,0.1784710233268224,0.3667810680080576,0.3213590076604467
1.182486872430758,0.94269668867547,2.40844337735094,5.38610178616901,0.3087372980537386,0.3728232513579322,0.22399713969382612,0.29042405276122824,0.17692544691949041,0.36465334224878526,0.3207186759296913
1.1372595163384454,0.9447308356676,2.4125116713352,4.98283405483406,0.3131483405622005,0.37721435069392767,0.22767107943735687,0.2943267734038224,0.17950295117407264,0.36847684623951976,0.3227576817144041
1.1801754366202897,0.94613139589169,2.41531279178338,5.3845758424582,0.310516649134211,0.37480052616972864,0.22524912076560172,0.29219318516479303,0.17810750751628832,0.3665950458313115,0.32230551314549144
1.1578104175455106,0.9472985294117652,2.41764705882353,5.18390017825312,0.31277257683226095,0.3770548621027701,0.22711806142187277,0.29420671111167995,0.17944272187548546,0.3685758432211349,0.32339220999884755
1.1335785809911736,0.9505665032679752,2.42418300653595,4.9811669637552,0.3161777002935177,0.38057652067956355,0.22980800656963682,0.29732719729287366,0.18152489940680983,0.3717704075920965,0.3254659889963788
1.1974749535078812,0.95220049019608,2.42745098039216,5.58404278074866,0.31202067847096093,0.37672049551981973,0.2260293773942515,0.2938957578565207,0.17923844441384415,0.36869590187342,0.3245502906941305
1.175102379011289,0.95453475723623,2.43211951447246,5.38582870724047,0.3148325123000648,0.3795952245069662,0.22828088033308022,0.29648677891327946,0.18098586435364214,0.3713078596003631,0.32617870504766006
1.152769894862959,0.955468464052285,2.43398692810457,5.18316339869281,0.31699354976518657,0.38173787978059553,0.23009375145449512,0.29839471475213025,0.1822559469727135,0.3731698598213207,0.3271683884858402
1.1495818102543662,0.96083727824463,2.44472455648926,5.18350632374162,0.31975641821758555,0.38479950897959525,0.23204277029363704,0.30113892450500307,0.18411433334206845,0.3761753214937275,0.32965034384874053
1.1694479930182944,0.96363839869281,2.45032679738562,5.38497401825744,0.31953885825250966,0.38480619639629654,0.23160908442647346,0.30116441594100524,0.18414602760236,0.37642543784106325,0.33039352951091927
1.1903923628723552,0.9634049719887948,2.44985994397759,5.58309294626942,0.31778858691551365,0.3831143949692104,0.23009555058865125,0.29963367468465824,0.1830980988305765,0.37497952753835756,0.329702979131491
1.208603845486353,0.9676066526610648,2.45826330532213,5.78510975299211,0.3183140177545738,0.3839431736879168,0.2301866039788661,0.30035817892658007,0.1835703848424198,0.3760020501290791,0.3310448047430684
1.1858861679551749,0.97064119981326,2.46433239962652,5.58250810627281,0.3214946786326216,0.38721498116937286,0.2327078549025088,0.30332067982370325,0.185591645116545,0.37901006766154666,0.3330157632296453
1.2257098952927246,0.97250861344538,2.46806722689076,5.9847354214413,0.3192632125147073,0.3852307595528812,0.23058940147347856,0.30148398778282465,0.18429514276408518,0.3774575015187854,0.3327228130321727
1.1627009672136257,0.97507630718954,2.47320261437908,5.386229352347,0.3253904919323798,0.3912769319048445,0.23574074555572103,0.3069706853891576,0.18807835766993095,0.38277698566329665,0.3356251379559287
1.2024406358731985,0.977332765328355,2.47771553065671,5.78378700166936,0.3233110455085375,0.3894634054664738,0.23372158613412436,0.30532996667807927,0.1869266251956458,0.3814284986921717,0.3355003474031617
1.1804936275468485,0.9793363445378148,2.48172268907563,5.58138171632289,0.32596834309973255,0.3921519391110586,0.23587891755711818,0.3077625983958079,0.18860526991234575,0.38385728186204976,0.337003944118532
1.1998461966400156,0.98161225490196,2.48627450980392,5.78407843137255,0.3255036166858243,0.39188162461852144,0.23527551615472744,0.3075146896290419,0.1884274671678651,0.38380835632750104,0.3374631112868952
1.2183162625289157,0.984594929453265,2.49223985890653,5.9862693414066,0.325428359693238,0.392037914404118,0.23494914037885614,0.3076324665394294,0.18847371265367385,0.38416073072969686,0.33823533452208676
1.1788879668977277,0.982312535014005,2.48767507002801,5.58316679399032,0.32748178329953953,0.3938219391078686,0.23695131734250077,0.3092715246050577,0.18964098777889962,0.3855015647870959,0.3383716882887774
1.195852311887888,0.98814820261438,2.49934640522876,5.78388829471183,0.32885568032877194,0.3955727635074362,0.23765212518138526,0.3108455182061122,0.19069503476061833,0.3874350586293185,0.3404521693414147
1.215115618048617,0.989782189542485,2.50261437908497,5.986229352347,0.3280764529678127,0.3949545694408764,0.23682526816423008,0.31026666982765677,0.19027644914254557,0.38702884225057527,0.3405929237279876
1.192136075195723,0.99445072362278,2.51195144724556,5.78467543785191,0.33206150065010104,0.3991012388445133,0.23992620456448255,0.31403054463770697,0.1928816928101881,0.3909021196438835,0.3433116078055607
1.2313216683146384,0.9946841503267948,2.51241830065359,6.18173737373737,0.3290533173772879,0.39625641253794436,0.23725968785754498,0.31141394660381333,0.19101529440364107,0.38849051661142303,0.34224734085742453
1.248024306542772,0.999352684407095,2.52175536881419,6.38473881673882,0.3299020640258698,0.3974179833787836,0.23760276798075172,0.3124288111300651,0.19167446365526394,0.3898107686038869,0.34379479190497625
1.2089883711996927,0.99958611111111,2.52222222222222,5.98467368875925,0.33310756570942374,0.400480501566145,0.2404076971608167,0.31527255803445264,0.19370977193740035,0.3924622878233486,0.3450740015603279
1.2279968460120936,1.00005296451914,2.52315592903828,6.18158119005178,0.3318015569469332,0.39927441711928624,0.23921374538126072,0.31415121831023757,0.19290249078193913,0.39146033899283866,0.34469416446306433
1.2070671971787488,1.00285408496732,2.52875816993464,5.98518360071301,0.3347555064520866,0.4022922255616431,0.24157592645556233,0.3169121272606146,0.19483203843780758,0.39424430129740534,0.3465446326879926
1.2570295282028343,1.0179524037567416,2.558954807513483,6.602278656583337,0.33771430352741816,0.4062249522282831,0.24288594675233452,0.3203886800498113,0.19709127114422123,0.3986640434872105,0.3515526165295319
1.3108079701183188,1.040327798958527,2.603705597917054,7.352152614951071,0.3435515937878352,0.41340375493726694,0.2461265753034408,0.3267339362232686,0.20124415475609597,0.4062909372885206,0.35933780079352995
1.332106384756482,1.058547763622838,2.640145527245676,7.732877602016668,0.3500712617897188,0.4208778425542749,0.2503617942849799,0.3334702999883873,0.20579299364095582,0.41390580131847815,0.3663208509037667
1.26094792181167,1.0633424911660776,2.649734982332155,6.9466530167431735,0.358020095651743,0.4286904551658322,0.2570410725046145,0.3408858593067859,0.21133925329158357,0.42106625237573964,0.3707869275016141
1.353671772517431,1.0665389761949042,2.6561279523898085,8.051033981704698,0.3519134253735469,0.423191718412853,0.2513243347420735,0.3354860578298569,0.2070779565841069,0.4163784942297165,0.3689298061488195
1.3353512595451855,1.0854720029041072,2.6939940058082144,7.972361783940001,0.3618428313984266,0.4338454221554717,0.2585906034517187,0.3453765216137874,0.21411014458331853,0.4268538502345358,0.3774475082425261
1.3096822383621367,1.0865896550120884,2.6962293100241768,7.671684114351134,0.36444218843155446,0.43635453061367874,0.2608264758185425,0.3477940169618705,0.21597222199451158,0.4291424008807147,0.3788275029015177
1.3408411543874503,1.100421717500465,2.72389343500093,8.151747520447366,0.3680206157240616,0.4406677635798092,0.2628722382427162,0.35164556921888296,0.2185070624976371,0.4336939657202006,0.3834191660930221
1.2950060429694012,1.1139748140226893,2.7509996280453786,7.690068946790985,0.37786442661550973,0.4507877243750508,0.2706077313454118,0.3611805573716135,0.2256107300889066,0.4433850981729906,0.3907376490765834
1.2418455140914682,1.114486251627301,2.752022503254602,7.064086390806116,0.38258249387286,0.45525131201682706,0.27481395209539977,0.36539056456308927,0.22895458232321625,0.4473067001994471,0.3929434368954923
1.3723498333712625,1.118322033661893,2.759694067323786,8.687018262276677,0.3733413382269763,0.44687014444329703,0.2661606597946546,0.3572413748615342,0.2222702144417059,0.44011586019530197,0.38961107953251967
1.27519347743151,1.122264365197446,2.767578730394892,7.508919234283325,0.3832119834786774,0.45634054410366764,0.27475065358011913,0.3663773277705088,0.2294881061022949,0.4487310297629278,0.3949199537051679
1.2502388095349413,1.127388427561837,2.7778268551236747,7.246210128096459,0.3876141381481919,0.46080064554628575,0.27830990408145334,0.37053668154433167,0.2326561566720508,0.4529173060501505,0.3979877654327024
1.2894588893881167,1.134943755811791,2.792937511623582,7.769215019319047,0.38758727156032946,0.461252638412129,0.27767092921042946,0.3709132174807728,0.23269857544907577,0.4537562792050895,0.3995652754704639
1.2898092488714543,1.1752194671750045,2.873488934350009,8.054172583468183,0.405157706962189,0.48016244195286184,0.29042094716537414,0.3885839663000843,0.24569586382532796,0.47259319410928047,0.41592401011753016
1.323188227247198,1.179694546215362,2.882439092430724,8.516350186585647,0.4041990272711455,0.4795373910190084,0.28918915972952147,0.38793707287647927,0.24496142537917534,0.47227473186696534,0.41632526192568
1.3457710875433064,1.2263632276362284,2.975776455272457,9.168230903867112,0.42211563902179877,0.4989120195814584,0.3020004672698508,0.4061628497986548,0.2584067904443251,0.49177882569064646,0.4337711403840902
1.3546188702297082,1.26280315696485,3.0486563139297003,9.571057758990786,0.4365257565634176,0.514259386671831,0.31259472015254713,0.4207292359286238,0.26941320238294336,0.5071539123872228,0.4474105552654796
1.2477184492864548,1.2698354240282683,3.0627208480565367,8.14539223348708,0.44898648550538833,0.5262492069118386,0.32366344476132647,0.43208747390185626,0.2791346667214513,0.5180730315596924,0.45503673172452064
1.3011090687560347,1.301160977310768,3.125371954621536,9.091364221789242,0.4570010154919552,0.5351942852336703,0.32893525865665824,0.4407669544770397,0.2854778377000056,0.5275512594364842,0.46445939629930966
1.3085204267015709,1.324814966524084,3.172679933048168,9.366427793005515,0.4658545729598577,0.5445197446962168,0.33559854149039486,0.4497354419226092,0.29249165178050585,0.5369256293106518,0.472937111904388
1.2590552311466117,1.3305686395759715,3.184187279151943,8.699831577556886,0.47262756400238704,0.5511256769584355,0.3415615025124138,0.4559308900432158,0.29785116076093243,0.5430022115595873,0.47746143631357196
1.28325614812441,1.4354133485214804,3.393876697042961,9.765952247283778,0.5108414151349207,0.5908420860611064,0.37122444230670015,0.4945700921891177,0.32907141186271976,0.5829144629707829,0.5139117064778796
1.498930143042701,1.4597066347405616,3.4424632694811232,13.602443776625607,0.5004791140655894,0.5821220928406828,0.3596352330589939,0.4862580552812403,0.31981348316904873,0.5759584227884726,0.5109707990232503
1.3524553254994258,1.4699353868328064,3.462920773665613,11.127096198936629,0.517255689204997,0.5979146605613922,0.3753882862239181,0.5018426264718241,0.33445632851942775,0.5906598605674221,0.5221073447258425
