a,b,AL,volume,#Prop P1,#Prop P2,#Prop P3,#Prop P4,#Prop P5,#Prop P6,#Prop P7
1.0923624945696169,0.8374361551857585,2.197922310371517,4.050406174903353,0.2916868826512939,0.3514186372352715,0.21802757611532844,0.27097666440734086,0.16689374761528816,0.34202576254235056,0.30177218783656884
1.0784836755300693,0.8598910458591331,2.2428320917182663,4.054121463564703,0.30380833628933773,0.36511030709896075,0.226502708326532,0.28304289698064644,0.17472057636725297,0.35546131356551564,0.3127694420544553
1.1274795432487166,0.897732086880805,2.31851417376161,4.64492346672239,0.3186326023107177,0.382637595412413,0.23589176448772256,0.2987474948397628,0.1852887492044379,0.3736108298367065,0.32971169513656995
1.1440542186788805,0.9075098055340556,2.338069611068111,4.840109445199039,0.3220964994565259,0.38678513695424854,0.23800675569937693,0.3024619768039289,0.18779347862342274,0.3779537554487254,0.33388796093495715
1.1053254130360517,0.9079754111842104,2.339000822368421,4.51133306342075,0.32542323664543643,0.38999739632200575,0.24092175184659867,0.3052964992301745,0.1896584815978698,0.3806263101987648,0.33503846501050183
1.138957338590974,0.9119330592105264,2.3469161184210527,4.819910896196843,0.32466005398659076,0.3896067754634555,0.23985151551839753,0.30499262093861823,0.18949705694545568,0.38069918342378456,0.33608111492281717
1.0966344963559085,0.9132045207936412,2.3494590415872825,4.464890245874958,0.3286848648186221,0.3935515466040122,0.24331230633828307,0.3084569836147449,0.19177542761954902,0.3840331366147995,0.3376885865235489
1.1620893645851038,0.9140282846362228,2.3511065692724458,5.035088031166679,0.3238294253404612,0.3889945074443297,0.23891105097776058,0.3044402787868226,0.18912985903481727,0.38037875588390163,0.33647642294002844
1.0815782092796256,0.915890707236842,2.354831414473684,4.352601609027269,0.33122100107526464,0.3961965455956005,0.245306663621057,0.31077788057102035,0.1933173940659786,0.3864304171088049,0.3393024868814524
1.076497740573528,0.9274532475490196,2.377956495098039,4.366664884481766,0.33730260495682884,0.40295522826251134,0.2495971700393174,0.3168171035608714,0.1974257322564027,0.39306363687997553,0.34482422745878977
1.1448637819151943,0.9293932710913312,2.3818365421826626,4.967300308222756,0.33271125846798016,0.3987435732585218,0.24531836591086179,0.3132056275642824,0.19505729649198472,0.3898713368491085,0.34407064353643274
1.0780166008428356,0.942663032120743,2.408376064241486,4.453417223905547,0.34465358374061433,0.41119424039923885,0.2546893021090453,0.3242475134272222,0.20254811168412695,0.4012757615929267,0.3519131870344554
1.126022095329584,0.9866627660603716,2.496375532120743,5.104890424198097,0.36202906568535315,0.4311340190939863,0.26607498026854526,0.3425079450711444,0.215324028845368,0.42183274734403753,0.3709080649565078
1.1095586115009797,1.032990528250774,2.589031056501548,5.191684189217426,0.38563155200202465,0.4568545732085565,0.2830704196979869,0.36597130097571556,0.2320826019740811,0.44714780622580735,0.3923104767286402
1.1228067809757347,1.040243231647416,2.603536463294832,5.357953563649807,0.3879108109599503,0.4595107961644734,0.28448275269668655,0.36848018359839774,0.23387926573047338,0.4499926859715818,0.395120396311602
1.1210497613751986,0.994067105263158,2.511184210526316,5.097690941385434,0.36602001719150223,0.4354738349165893,0.26896798862332444,0.34645072102529484,0.21811197152928669,0.42607503211973324,0.3744255473524991
1.0922779013982564,0.8779486842105262,2.2789473684210524,4.25222024866785,0.31167053066894373,0.3742534785926311,0.2316692830425449,0.2912063356170967,0.1801817668246458,0.3647694128793901,0.32112433513646893
1.073344585599974,0.8782776315789473,2.2796052631578947,4.103019538188277,0.31329811164926274,0.37584041967385556,0.23308291530690708,0.2925576674815604,0.18101592467856575,0.36606124769884896,0.32165470359537707
1.1250035340475242,0.900317105263158,2.323684210526316,4.637655417406749,0.320100698423049,0.3842626162295772,0.2369417049677113,0.300193133307501,0.18625620118300013,0.37519230326253117,0.3309804929344714
1.101472987004582,0.926961842105263,2.376973684210526,4.575488454706926,0.33504100868879033,0.40075874067693373,0.24763034660215327,0.3149434737331021,0.19620262358423893,0.3912726696032793,0.34402031694309776
1.1085876518423172,0.9295934210526317,2.382236842105263,4.6500888099467135,0.3357660015755639,0.40166660693974693,0.24802279613690903,0.31578355166629607,0.19679005490679735,0.3922803037177331,0.3450901396493044
1.1134037299888009,0.9335407894736842,2.3901315789473685,4.712255772646536,0.3373025156362433,0.4034543915369722,0.2490082445951624,0.3173995623314696,0.19789654830760203,0.3941261725899906,0.3468014648906833
1.11449000812161,0.9365013157894736,2.3960526315789474,4.737122557726464,0.33865443572661574,0.40498349980532394,0.24992995898391496,0.3187839698789929,0.19885191368900978,0.3956644073662671,0.34815070552992744
1.1006519720662236,0.9381460526315788,2.3993421052631576,4.625222024866785,0.3405865277483098,0.406956376085379,0.25149245130115117,0.32052093231696926,0.20001959100004282,0.39742126906243347,0.34925746975888133
1.1115655631821486,0.9414355263157894,2.405921052631579,4.737122557726464,0.3413017587198437,0.4079042864897585,0.25181526564941176,0.32140996213120493,0.20064688706751854,0.39852648892926484,0.3505160512413186
1.112069431924674,0.945382894736842,2.413815789473684,4.761989342806394,0.3431936236248791,0.4100228428130824,0.2531275663228667,0.32332271943475355,0.2019648763598126,0.4006388383545669,0.3523378662581837
